E_on,E_off,E_dt,Vds_pk_off,ov_pct_off,E_sw,E_tot,Vds_pk,ov_pct,t_set,E_osc,Vgs_spur,Vgs_spur_hs,Vgs_spur_ls,margin,false_on,case,corner,NPU_LS,NPD_LS,NPD_HS,DT,CLKEN,VNEG
5.306687468451136e-06,1.7263937379967133e-06,1.7495562301519245e-06,204.234652,2.1173260000000056,7.0330812064478495e-06,8.782637436599774e-06,204.234652,2.1173260000000056,1.7625000000000107e-08,162.95172826080054,0.6180560000000241,0.6180560000000241,0.00900453305,0.6319439999999759,0,CGD0_hi,200V_2A_125C,2,8,4,25n,1,0
7.039819040487365e-06,1.7189008127848929e-06,1.794287344608595e-06,206.028578,3.014289000000005,8.758719853272258e-06,1.0553007197880853e-05,206.028578,3.014289000000005,1.662500000000003e-08,162.2048065614014,-1.50936200000001,-1.50936200000001,-1.98698765,2.75936200000001,0,CGD0_hi,200V_2A_125C,2,8,4,25n,1,-2
6.929215037960597e-06,1.72425019423839e-06,1.7110460095019855e-06,204.695264,2.3476320000000044,8.653465232198987e-06,1.0364511241700972e-05,204.695264,2.3476320000000044,1.7625000000000107e-08,161.78481943757834,2.368696,2.368696,0.0102134178,-1.118696,1,CGD0_hi,200V_2A_125C,2,8,4,35n,0,0
7.0837420475159195e-06,1.718950027020935e-06,1.7424500551227436e-06,206.53375,3.266874999999999,8.802692074536854e-06,1.0545142129659597e-05,206.53375,3.266874999999999,1.662500000000003e-08,159.98711900234107,0.35126799999997615,0.35126799999997615,-1.9685809,0.8987320000000238,0,CGD0_hi,200V_2A_125C,2,8,4,35n,0,-2
5.296833455214133e-06,1.7237848128356722e-06,1.7229022314102464e-06,204.234652,2.1173260000000056,7.0206182680498055e-06,8.743520499460052e-06,204.234652,2.1173260000000056,1.7625000000000107e-08,161.74831094245445,0.6179850000000044,0.6179850000000044,0.0056396321,0.6320149999999956,0,CGD0_hi,200V_2A_125C,2,8,4,35n,1,0
7.0264745739584554e-06,1.719213646509794e-06,1.7473204795240155e-06,206.028578,3.014289000000005,8.74568822046825e-06,1.0493008699992266e-05,206.028578,3.014289000000005,1.662500000000003e-08,160.03497350478233,-1.509366,-1.509366,-1.98182166,2.759366,0,CGD0_hi,200V_2A_125C,2,8,4,35n,1,-2
5.8159636409312095e-06,2.1220694267295036e-06,1.4735779225331606e-07,11.6358433,-94.18207835,7.938033067660713e-06,8.08539085991403e-06,219.502566,9.751283,1.7504939999999965e-08,239.07966474142333,1.50724318,1.4697470000000123,1.50724318,-0.2572431799999999,1,CGD0_hi,200V_2A_125C,2,8,8,5n,0,0
6.8539731376065664e-06,1.7339149284542974e-06,2.6537045161668154e-07,20.6833214,-89.6583393,8.587888066060864e-06,8.853258517677546e-06,227.963022,13.981510999999998,2.5256980000000006e-08,233.5923757281041,-0.507888543,-0.8383220000000051,-0.507888543,1.757888543,0,CGD0_hi,200V_2A_125C,2,8,8,5n,0,-2
5.413632528670348e-06,2.0290862373331424e-06,1.462121591216312e-07,11.6512109,-94.17439455,7.44271876600349e-06,7.588930925125122e-06,212.897842,6.448920999999998,1.162435000000005e-08,237.99613854361735,0.626216587,0.5669650000000104,0.626216587,0.623783413,0,CGD0_hi,200V_2A_125C,2,8,8,5n,1,0
6.831155600483004e-06,1.7341266575120777e-06,2.646827030851036e-07,20.6884516,-89.6557742,8.565282257995082e-06,8.829964961080186e-06,227.624898,13.812449,2.2607049999999955e-08,233.37516964529348,-1.37252804,-1.5854160000000093,-1.37252804,2.6225280399999997,0,CGD0_hi,200V_2A_125C,2,8,8,5n,1,-2
5.586108985331764e-06,1.7723841960579352e-06,9.182708369595137e-07,78.8618305,-60.56908475,7.358493181389699e-06,8.276764018349214e-06,234.777687,17.388843499999993,3.010709000000003e-08,218.13667650007864,1.455567000000002,1.455567000000002,0.897546276,-0.20556700000000205,1,CGD0_hi,200V_2A_125C,2,8,8,10n,0,0
7.060343281433332e-06,1.699255543622283e-06,1.0851081565673866e-06,93.8875417,-53.05622915,8.759598825055615e-06,9.844706981623002e-06,240.367438,20.183718999999996,3.300511000000005e-08,209.3514300355846,-0.7472140000000138,-0.7472140000000138,-1.13254415,1.9972140000000138,0,CGD0_hi,200V_2A_125C,2,8,8,10n,0,-2
5.334377676439356e-06,1.8120837606155365e-06,9.168317669203849e-07,78.8822055,-60.55889725,7.146461437054893e-06,8.063293203975278e-06,235.018505,17.509252500000002,2.990531000000012e-08,217.18323044826798,0.5251419999999882,0.5251419999999882,0.373038166,0.7248580000000118,0,CGD0_hi,200V_2A_125C,2,8,8,10n,1,0
7.059444287187233e-06,1.704058120182674e-06,1.0838649731443918e-06,93.9258027,-53.03709865,8.763502407369907e-06,9.847367380514298e-06,240.092129,20.0460645,3.2955179999999984e-08,208.85175336850398,-1.5917379999999923,-1.5917379999999923,-1.61564024,2.8417379999999923,0,CGD0_hi,200V_2A_125C,2,8,8,10n,1,-2
5.6016974899724664e-06,1.7365805796802208e-06,1.5859220059245924e-06,158.926189,-20.536905500000003,7.338278069652687e-06,8.924200075577279e-06,220.592886,10.296442999999996,2.8919490000000026e-08,171.1263486713174,1.4669719999999984,1.4669719999999984,0.345828393,-0.2169719999999984,1,CGD0_hi,200V_2A_125C,2,8,8,15n,0,0
7.008364480377649e-06,1.7268795691814917e-06,1.6918026032791186e-06,171.544718,-14.227641000000006,8.735244049559142e-06,1.042704665283826e-05,213.96681,6.983405000000005,2.0464670000000012e-08,165.59944075220997,-0.7618760000000009,-0.7618760000000009,-1.74530512,2.011876000000001,0,CGD0_hi,200V_2A_125C,2,8,8,15n,0,-2
5.312849464646437e-06,1.7344611788840035e-06,1.5852209633660298e-06,158.980911,-20.5095445,7.047310643530441e-06,8.632531606896471e-06,220.621907,10.310953499999997,2.6219359999999987e-08,171.0873507528111,0.5169080000000008,0.5169080000000008,0.186561069,0.7330919999999992,0,CGD0_hi,200V_2A_125C,2,8,8,15n,1,0
7.042476334273625e-06,1.725374385712845e-06,1.6905777355228283e-06,171.597849,-14.201075500000002,8.76785071998647e-06,1.0458428455509299e-05,214.077493,7.038746500000002,2.0465140000000023e-08,165.58878384939575,-1.5907620000000122,-1.5907620000000122,-1.87501337,2.840762000000012,0,CGD0_hi,200V_2A_125C,2,8,8,15n,1,-2
5.596413977061108e-06,1.727142072886977e-06,1.7511583137220485e-06,204.473429,2.236714500000005,7.323556049948085e-06,9.074714363670133e-06,204.473429,2.236714500000005,1.7625000000000107e-08,162.9655941434454,1.4658900000000017,1.4658900000000017,0.0167006539,-0.2158900000000017,1,CGD0_hi,200V_2A_125C,2,8,8,25n,0,0
7.011845168850544e-06,1.7187759626391963e-06,1.80406308369405e-06,206.310826,3.155412999999996,8.73062113148974e-06,1.0534684215183791e-05,206.310826,3.155412999999996,1.662500000000003e-08,162.18926133188168,-0.762016999999986,-0.762016999999986,-1.97596431,2.012016999999986,0,CGD0_hi,200V_2A_125C,2,8,8,25n,0,-2
5.3057366946916195e-06,1.7263854139075666e-06,1.7545967770810288e-06,204.195703,2.0978515000000044,7.032122108599186e-06,8.786718885680216e-06,204.195703,2.0978515000000044,1.7625000000000107e-08,162.94552676303198,0.5153219999999976,0.5153219999999976,0.00898589893,0.7346780000000024,0,CGD0_hi,200V_2A_125C,2,8,8,25n,1,0
7.045161305359448e-06,1.71893614199061e-06,1.8044131088740636e-06,205.992664,2.9963319999999953,8.764097447350058e-06,1.0568510556224122e-05,205.992664,2.9963319999999953,1.662500000000003e-08,162.2052303486416,-1.5916839999999866,-1.5916839999999866,-1.98720062,2.8416839999999866,0,CGD0_hi,200V_2A_125C,2,8,8,25n,1,-2
5.5863434624127936e-06,1.724252756053394e-06,1.7251185524012835e-06,204.473429,2.236714500000005,7.310596218466188e-06,9.03571477086747e-06,204.473429,2.236714500000005,1.7625000000000107e-08,161.75833682150747,1.4650089999999807,1.4650089999999807,0.0100860221,-0.2150089999999807,1,CGD0_hi,200V_2A_125C,2,8,8,35n,0,0
6.99704018241768e-06,1.7190016460828335e-06,1.7558113787920747e-06,206.310826,3.155412999999996,8.716041828500513e-06,1.0471853207292588e-05,206.310826,3.155412999999996,1.662500000000003e-08,160.02401187719923,-0.7617099999999937,-0.7617099999999937,-1.96898366,2.0117099999999937,0,CGD0_hi,200V_2A_125C,2,8,8,35n,0,-2
5.294920692861983e-06,1.72372573440448e-06,1.727862113912065e-06,204.195703,2.0978515000000044,7.018646427266463e-06,8.746508541178529e-06,204.195703,2.0978515000000044,1.7625000000000107e-08,161.75015630679925,0.51497999999998,0.51497999999998,0.00567476572,0.73502000000002,0,CGD0_hi,200V_2A_125C,2,8,8,35n,1,0
7.029409035647909e-06,1.7192238907268833e-06,1.7573878824502715e-06,205.992664,2.9963319999999953,8.748632926374792e-06,1.0506020808825063e-05,205.992664,2.9963319999999953,1.662500000000003e-08,160.034502624167,-1.5913380000000075,-1.5913380000000075,-1.98187878,2.8413380000000075,0,CGD0_hi,200V_2A_125C,2,8,8,35n,1,-2
5.580479640971433e-05,1.1483882096547136e-05,2.0292148622979925e-09,0.255072787,-99.8724636065,6.728867850626147e-05,6.729070772112377e-05,232.377164,16.188581999999997,1.8935530000000073e-08,259.08693899985366,5.48104255,5.285505999999998,5.48104255,-4.23104255,1,CGD0_hi,200V_2A_125C,3,2,1,5n,0,0
2.599185957006609e-05,4.221433537002785e-06,4.565587976619832e-09,0.514272738,-99.742863631,3.0213293107068876e-05,3.0217858695045495e-05,240.468181,20.234090499999994,3.0004990000000026e-08,263.40282550338986,4.519543999999996,4.519543999999996,4.35358292,-3.2695439999999962,1,CGD0_hi,200V_2A_125C,3,2,1,5n,0,-2
4.775318845156155e-06,2.202610640634107e-06,9.552843839925827e-09,0.213255153,-99.89337242350001,6.977929485790262e-06,6.987482329630188e-06,230.318438,15.159218999999993,2.6234990000000145e-08,256.5871614442726,1.5877749999999935,1.5877749999999935,1.23736573,-0.3377749999999935,1,CGD0_hi,200V_2A_125C,3,2,1,5n,1,0
5.188369558392703e-06,1.73388672663079e-06,9.80774219271428e-09,1.15700577,-99.42149711500001,6.922256285023493e-06,6.932064027216207e-06,221.685947,10.842973499999998,1.9954329999999948e-08,253.71421491539294,0.1259860000000117,0.1259860000000117,-0.513020668,1.1240139999999883,0,CGD0_hi,200V_2A_125C,3,2,1,5n,1,-2
3.674664694756852e-05,7.1742142895539675e-06,2.3188747368136297e-08,2.47143002,-98.76428499,4.3920861237122484e-05,4.394404998449062e-05,227.776117,13.8880585,2.1773569999999996e-08,244.44720618659554,4.480353000000008,4.480353000000008,4.23797656,-3.230353000000008,1,CGD0_hi,200V_2A_125C,3,2,1,10n,0,0
1.189503967598169e-05,1.754677458193349e-06,4.4113420198988116e-07,37.8755068,-81.06224660000001,1.3649717134175039e-05,1.409085133616492e-05,231.417243,15.708621500000007,3.035499999999998e-08,245.63296249255671,3.5398950000000013,3.5398950000000013,1.20485482,-2.2898950000000013,1,CGD0_hi,200V_2A_125C,3,2,1,10n,0,-2
5.029935330076116e-06,1.907985684783487e-06,5.296175796008911e-07,43.2516553,-78.37417235,6.937921014859603e-06,7.467538594460495e-06,224.69253,12.346265000000002,2.160502000000014e-08,238.2744246227677,0.7886919999999975,0.7886919999999975,0.64090205,0.4613080000000025,0,CGD0_hi,200V_2A_125C,3,2,1,10n,1,0
6.8311965469472605e-06,1.7074161953059e-06,6.380395359734378e-07,52.9770895,-73.51145525,8.53861274225316e-06,9.176652278226598e-06,236.528018,18.264009,3.302380000000009e-08,238.68327465164316,-1.3453674,-1.3954439999999977,-1.3453674,2.5953673999999998,0,CGD0_hi,200V_2A_125C,3,2,1,10n,1,-2
2.4229960885971473e-05,3.252578203632157e-06,5.190692150707403e-07,44.0442054,-77.9778973,2.748253908960363e-05,2.800160830467437e-05,220.508067,10.254033500000006,2.76550300000001e-08,189.64392724599716,4.070768999999984,4.070768999999984,2.86901892,-2.8207689999999843,1,CGD0_hi,200V_2A_125C,3,2,1,15n,0,0
1.0062162859682979e-05,1.7347008147921061e-06,1.2525618860110988e-06,117.396812,-41.301594,1.1796863674475084e-05,1.3049425560486183e-05,238.443647,19.2218235,3.7955009999999955e-08,185.5343081144456,3.066820000000007,3.066820000000007,-0.287073392,-1.816820000000007,1,CGD0_hi,200V_2A_125C,3,2,1,15n,0,-2
5.096339071204721e-06,1.736045220021208e-06,1.3331944972181498e-06,123.820758,-38.089621,6.832384291225929e-06,8.165578788444078e-06,233.256403,16.628201500000003,3.491557000000002e-08,182.44496808057613,0.8006249999999966,0.8006249999999966,0.369532424,0.4493750000000034,0,CGD0_hi,200V_2A_125C,3,2,1,15n,1,0
6.787860986952255e-06,1.7283160239453881e-06,1.4389831465473897e-06,134.780487,-32.6097565,8.516177010897643e-06,9.955160157445034e-06,232.422184,16.211091999999994,3.496259000000012e-08,180.01317835848022,-1.3490549999999928,-1.3490549999999928,-1.63557758,2.599054999999993,0,CGD0_hi,200V_2A_125C,3,2,1,15n,1,-2
1.9177152337019765e-05,1.7625966011688907e-06,1.7101038176574237e-06,191.345367,-4.327316499999995,2.0939748938188654e-05,2.264985275584608e-05,204.337211,2.168605499999998,2.4825000000000012e-08,116.63042860795078,3.880611000000016,3.880611000000016,0.381611751,-2.630611000000016,1,CGD0_hi,200V_2A_125C,3,2,1,25n,0,0
1.1876471757070646e-05,1.728241654224814e-06,1.7698821296976634e-06,205.085441,2.5427205000000015,1.360471341129546e-05,1.5374595540993123e-05,205.132156,2.5660780000000045,2.0274999999999988e-08,152.88200521642486,3.1748680000000036,3.1748680000000036,-1.9310399,-1.9248680000000036,1,CGD0_hi,200V_2A_125C,3,2,1,25n,0,-2
5.103219215906922e-06,1.7264821522126277e-06,1.7656098064292118e-06,204.081615,2.0408074999999997,6.829701368119549e-06,8.595311174548761e-06,204.081615,2.0408074999999997,1.986871000000001e-08,155.41687152929325,0.7965370000000007,0.7965370000000007,0.00997087939,0.4534629999999993,0,CGD0_hi,200V_2A_125C,3,2,1,25n,1,0
6.787496657552842e-06,1.719347869115253e-06,1.8200858070089297e-06,204.75633,2.3781649999999956,8.506844526668095e-06,1.0326930333677025e-05,204.75633,2.3781649999999956,1.921919999999994e-08,158.98233506827077,-1.348446999999993,-1.348446999999993,-1.97695467,2.598446999999993,0,CGD0_hi,200V_2A_125C,3,2,1,25n,1,-2
1.948440623996792e-05,1.7652169529892067e-06,1.6833519174348737e-06,205.976389,2.988194500000006,2.1249623192957124e-05,2.2932975110392e-05,205.976389,2.988194500000006,2.4825000000000012e-08,115.0984482430872,3.894627999999983,3.894627999999983,0.0302542945,-2.644627999999983,1,CGD0_hi,200V_2A_125C,3,2,1,35n,0,0
1.1755086064653629e-05,1.7328531671878258e-06,1.6964324186674919e-06,207.439475,3.7197374999999937,1.3487939231841454e-05,1.5184371650508946e-05,207.439475,3.7197374999999937,2.0274999999999988e-08,149.78183739062007,3.2011349999999936,3.2011349999999936,-1.94886014,-1.9511349999999936,1,CGD0_hi,200V_2A_125C,3,2,1,35n,0,-2
5.0950957010348835e-06,1.7235325480452555e-06,1.7388983867510163e-06,204.081615,2.0408074999999997,6.818628249080139e-06,8.557526635831155e-06,204.081615,2.0408074999999997,1.986871000000001e-08,154.15175108198142,0.798041000000012,0.798041000000012,0.00862239924,0.451958999999988,0,CGD0_hi,200V_2A_125C,3,2,1,35n,1,0
6.776773571254709e-06,1.7206193459030657e-06,1.773574314434527e-06,205.623507,2.8117534999999947,8.497392917157774e-06,1.0270967231592301e-05,205.623507,2.8117534999999947,1.921919999999994e-08,156.55183942744637,-1.3476660000000038,-1.3476660000000038,-1.98103276,2.597666000000004,0,CGD0_hi,200V_2A_125C,3,2,1,35n,1,-2
6.121507933027386e-06,1.1484915642151566e-05,3.0537215458295143e-09,0.255194479,-99.8724027605,1.7606423575178954e-05,1.7609477296724784e-05,232.380223,16.1901115,1.8929460000000077e-08,259.08960700022334,5.48022119,2.4350410000000124,5.48022119,-4.23022119,1,CGD0_hi,200V_2A_125C,3,2,4,5n,0,0
5.864028874155491e-06,4.221290271834015e-06,9.690470892109503e-09,0.514458309,-99.7427708455,1.0085319145989505e-05,1.0095009616881614e-05,240.469409,20.234704500000007,3.0004990000000026e-08,263.40358041550365,4.35321305,-0.03670470000000137,4.35321305,-3.10321305,1,CGD0_hi,200V_2A_125C,3,2,4,5n,0,-2
5.129064940364251e-06,2.202638992410219e-06,1.0123718412731494e-08,0.213230525,-99.8933847375,7.33170393277447e-06,7.341827651187201e-06,230.318686,15.159343000000009,2.623499999999997e-08,256.58813479637365,1.23735486,0.5895330000000172,1.23735486,0.012645140000000055,0,CGD0_hi,200V_2A_125C,3,2,4,5n,1,0
5.821275026455905e-06,1.733887240504385e-06,1.3724204586226417e-08,1.15714191,-99.42142904500001,7.55516226696029e-06,7.568886471546516e-06,221.686192,10.843096000000003,1.9954339999999984e-08,253.71462728494407,-0.512994203,-1.519998000000001,-0.512994203,1.7629942029999999,0,CGD0_hi,200V_2A_125C,3,2,4,5n,1,-2
7.048876569988282e-06,7.174205246989603e-06,3.890239789589137e-08,2.47394119,-98.763029405,1.4223081816977885e-05,1.4261984214873776e-05,227.779856,13.889927999999998,2.1724020000000036e-08,244.45655137726925,4.23621475,2.498930999999999,4.23621475,-2.9862147500000003,1,CGD0_hi,200V_2A_125C,3,2,4,10n,0,0
7.327622053915961e-06,1.752826864607082e-06,4.782013954623339e-07,37.8878341,-81.05608295,9.080448918523043e-06,9.558650313985376e-06,230.98743,15.493714999999995,3.0304969999999976e-08,245.46035716423327,1.18770849,0.4369879999999853,1.18770849,0.062291510000000105,0,CGD0_hi,200V_2A_125C,3,2,4,10n,0,-2
5.10398310176589e-06,1.907712926010409e-06,5.329344050825392e-07,43.2588003,-78.37059985,7.011696027776299e-06,7.544630432858838e-06,224.677427,12.338713499999997,2.160502000000014e-08,238.27544652997497,0.6481110000000001,0.6481110000000001,0.640719088,0.6018889999999999,0,CGD0_hi,200V_2A_125C,3,2,4,10n,1,0
6.811886536114443e-06,1.7074156622654932e-06,6.496400124882807e-07,52.9859886,-73.50700570000001,8.519302198379936e-06,9.168942210868216e-06,236.514506,18.257253000000006,3.3023780000000014e-08,238.67890207530309,-1.34552216,-1.4172509999999932,-1.34552216,2.59552216,0,CGD0_hi,200V_2A_125C,3,2,4,10n,1,-2
6.882957183359382e-06,3.2507425427675304e-06,5.542055190716641e-07,44.0701273,-77.96493635,1.0133699726126912e-05,1.0687905245198576e-05,220.602626,10.301312999999993,2.7655040000000137e-08,189.77874428608243,2.84733747,2.494878,2.84733747,-1.5973374699999998,1,CGD0_hi,200V_2A_125C,3,2,4,15n,0,0
6.921011999902902e-06,1.736203384647647e-06,1.3184651616030367e-06,117.402074,-41.298963,8.65721538455055e-06,9.975680546153585e-06,237.580679,18.7903395,3.790751000000002e-08,185.24490798654486,0.4742609999999843,0.4742609999999843,-0.303169449,0.7757390000000157,0,CGD0_hi,200V_2A_125C,3,2,4,15n,0,-2
5.09471009384675e-06,1.7360455295400244e-06,1.3365599752060516e-06,123.82089,-38.089555,6.830755623386774e-06,8.167315598592825e-06,233.240917,16.620458499999998,3.491558000000006e-08,182.44363466751904,0.6831269999999847,0.6831269999999847,0.369333406,0.5668730000000153,0,CGD0_hi,200V_2A_125C,3,2,4,15n,1,0
6.798574210780317e-06,1.7283547433719943e-06,1.4506663771885288e-06,134.777624,-32.611188,8.526928954152311e-06,9.97759533134084e-06,232.411871,16.205935499999995,3.496282000000011e-08,180.01208277714557,-1.4217849999999999,-1.4217849999999999,-1.63569834,2.671785,0,CGD0_hi,200V_2A_125C,3,2,4,15n,1,-2
6.900982976787244e-06,1.7621725120238144e-06,1.7649822535224609e-06,191.237279,-4.3813604999999995,8.663155488811058e-06,1.042813774233352e-05,204.489456,2.244727999999995,2.4825000000000012e-08,116.6547278993053,2.4951130000000035,2.4951130000000035,0.380498141,-1.2451130000000035,1,CGD0_hi,200V_2A_125C,3,2,4,25n,0,0
6.950820584049859e-06,1.7294126399459528e-06,1.8440079300422079e-06,204.924781,2.462390499999998,8.680233223995812e-06,1.0524241154038019e-05,204.971877,2.485938500000003,2.0274999999999988e-08,152.8333730246514,0.43836399999997866,0.43836399999997866,-1.94102398,0.8116360000000213,0,CGD0_hi,200V_2A_125C,3,2,4,25n,0,-2
5.090749282163723e-06,1.7264712486520631e-06,1.7693854142922774e-06,204.040453,2.020226500000007,6.817220530815786e-06,8.586605945108064e-06,204.040453,2.020226500000007,1.986922999999999e-08,155.41469805264515,0.6902770000000089,0.6902770000000089,0.0101088161,0.5597229999999911,0,CGD0_hi,200V_2A_125C,3,2,4,25n,1,0
6.790902082266585e-06,1.7193971321157144e-06,1.831861584149837e-06,204.756514,2.378257000000005,8.5102992143823e-06,1.0342160798532137e-05,204.756514,2.378257000000005,1.9219760000000065e-08,158.980700495078,-1.4220430000000022,-1.4220430000000022,-1.97718548,2.672043000000002,0,CGD0_hi,200V_2A_125C,3,2,4,25n,1,-2
6.891703887257646e-06,1.7647711096852523e-06,1.7640504052421919e-06,204.662452,2.331226000000001,8.656474996942898e-06,1.042052540218509e-05,204.662452,2.331226000000001,2.4825000000000012e-08,115.69932567897933,2.493101000000024,2.493101000000024,0.016923231,-1.2431010000000242,1,CGD0_hi,200V_2A_125C,3,2,4,35n,0,0
6.933418937867426e-06,1.7307111481280773e-06,1.7930432068445417e-06,206.341854,3.170927000000006,8.664130085995504e-06,1.0457173292840045e-05,206.341854,3.170927000000006,2.0274999999999988e-08,150.30483704689047,0.43576400000000604,0.43576400000000604,-1.96511499,0.814235999999994,0,CGD0_hi,200V_2A_125C,3,2,4,35n,0,-2
5.083004084306071e-06,1.7235115179842672e-06,1.742712372373363e-06,204.040453,2.020226500000007,6.806515602290339e-06,8.549227974663702e-06,204.040453,2.020226500000007,1.986922999999999e-08,154.1508290512855,0.6905930000000069,0.6905930000000069,0.0085799404,0.5594069999999931,0,CGD0_hi,200V_2A_125C,3,2,4,35n,1,0
6.779611820686471e-06,1.7206338708902652e-06,1.7854182422409468e-06,205.59742,2.79871,8.500245691576736e-06,1.0285663933817684e-05,205.59742,2.79871,1.9219760000000065e-08,156.553359294841,-1.420882000000006,-1.420882000000006,-1.9810478,2.670882000000006,0,CGD0_hi,200V_2A_125C,3,2,4,35n,1,-2
5.661657018270418e-06,1.1484894646299526e-05,6.966178823723109e-09,0.255159132,-99.87242043400002,1.7146551664569943e-05,1.7153517843393668e-05,232.380286,16.190143000000006,1.892829000000007e-08,259.0898545850489,5.47995604,1.4855640000000108,5.47995604,-4.22995604,1,CGD0_hi,200V_2A_125C,3,2,8,5n,0,0
6.425325846457739e-06,4.2211043472682535e-06,1.5931287131315876e-08,0.51443001,-99.74278499500001,1.0646430193725992e-05,1.0662361480857307e-05,240.46877,20.234385000000003,3.000500000000006e-08,263.4044623752483,4.35303519,-0.8497940000000028,4.35303519,-3.10303519,1,CGD0_hi,200V_2A_125C,3,2,8,5n,0,-2
5.206725102323374e-06,2.202669131419956e-06,1.3516425735043892e-08,0.213205621,-99.8933971895,7.40939423374333e-06,7.422910659478374e-06,230.318899,15.159449499999994,2.623499999999997e-08,256.58916518927845,1.23734926,0.5924870000000055,1.23734926,0.012650739999999994,0,CGD0_hi,200V_2A_125C,3,2,8,5n,1,0
6.425292325491895e-06,1.7338875852460391e-06,1.9842088193946846e-08,1.15719797,-99.42140101499999,8.159179910737933e-06,8.17902199893188e-06,221.686455,10.843227499999998,1.995435000000002e-08,253.7152823726563,-0.513002567,-1.5860750000000081,-0.513002567,1.763002567,0,CGD0_hi,200V_2A_125C,3,2,8,5n,1,-2
5.43437861129009e-06,7.175335841801828e-06,4.822822649960006e-08,2.47424992,-98.76287504,1.2609714453091917e-05,1.2657942679591518e-05,227.783066,13.891532999999995,2.1767710000000126e-08,244.462952680959,4.23547345,1.528447,4.23547345,-2.9854734499999998,1,CGD0_hi,200V_2A_125C,3,2,8,10n,0,0
6.839998789349961e-06,1.7522168340367034e-06,4.888114100914401e-07,37.8859489,-81.05702554999999,8.592215623386664e-06,9.081027033478104e-06,230.836889,15.418444500000007,3.0304920000000007e-08,245.4018286534916,1.18141227,-0.7154449999999883,1.18141227,0.06858772999999996,0,CGD0_hi,200V_2A_125C,3,2,8,10n,0,-2
5.115929578286511e-06,1.9074568616631942e-06,5.374178996899804e-07,43.266234,-78.366883,7.023386439949705e-06,7.5608043396396855e-06,224.663177,12.331588499999995,2.160502000000014e-08,238.27610927434836,0.640545135,0.5873109999999997,0.640545135,0.609454865,0,CGD0_hi,200V_2A_125C,3,2,8,10n,1,0
6.798112092589268e-06,1.7074145291108836e-06,6.59554448294041e-07,52.9949333,-73.50253335,8.505526621700152e-06,9.165081069994193e-06,236.502434,18.251216999999997,3.302375999999994e-08,238.6755223711144,-1.3456623,-1.496229999999997,-1.3456623,2.5956623,0,CGD0_hi,200V_2A_125C,3,2,8,10n,1,-2
5.4603796266293885e-06,3.2505772520567532e-06,5.627805287491173e-07,44.070465,-77.9647675,8.710956878686141e-06,9.273737407435259e-06,220.629071,10.314535500000007,2.7655040000000137e-08,189.82018434483186,2.83989031,1.5391549999999938,2.83989031,-1.58989031,1,CGD0_hi,200V_2A_125C,3,2,8,15n,0,0
6.762092182951916e-06,1.7365958233566756e-06,1.3272746005869836e-06,117.393699,-41.3031505,8.49868800630859e-06,9.825962606895574e-06,237.398318,18.699158999999995,3.7908539999999945e-08,185.18209720824885,-0.307673621,-0.7396950000000118,-0.307673621,1.557673621,0,CGD0_hi,200V_2A_125C,3,2,8,15n,0,-2
5.0928310729811105e-06,1.736043583114498e-06,1.3411628114473116e-06,123.821056,-38.089472,6.828874656095608e-06,8.17003746754292e-06,233.226446,16.613223000000005,3.491557000000002e-08,182.4422327504296,0.589145000000002,0.589145000000002,0.369162877,0.660854999999998,0,CGD0_hi,200V_2A_125C,3,2,8,15n,1,0
6.792514944780504e-06,1.7283897269937999e-06,1.460058410839934e-06,134.774299,-32.61285049999999,8.520904671774305e-06,9.980963082614239e-06,232.402201,16.201100499999995,3.4963050000000095e-08,180.01139688380502,-1.4928560000000175,-1.4928560000000175,-1.63581236,2.7428560000000175,0,CGD0_hi,200V_2A_125C,3,2,8,15n,1,-2
5.458283381738176e-06,1.762029222100218e-06,1.774112202439059e-06,191.203193,-4.398403500000001,7.220312603838394e-06,8.994424806277453e-06,204.543562,2.2717810000000043,2.4825000000000012e-08,116.65563805538741,1.538503999999989,1.538503999999989,0.380271086,-0.288503999999989,1,CGD0_hi,200V_2A_125C,3,2,8,25n,0,0
6.771162017557812e-06,1.7294579910543563e-06,1.8538571094612201e-06,204.857821,2.4289105000000006,8.500620008612168e-06,1.0354477118073389e-05,204.90512,2.4525600000000054,2.0274999999999988e-08,152.79227980672897,-0.7387530000000027,-0.7387530000000027,-1.94349336,1.9887530000000027,0,CGD0_hi,200V_2A_125C,3,2,8,25n,0,-2
5.084854560391059e-06,1.7264502408598117e-06,1.774237589111117e-06,203.999334,1.9996670000000023,6.81130480125087e-06,8.585542390361987e-06,203.999334,1.9996670000000023,1.9869760000000008e-08,155.4142575108539,0.5887229999999875,0.5887229999999875,0.0102148379,0.6612770000000125,0,CGD0_hi,200V_2A_125C,3,2,8,25n,1,0
6.795314170287732e-06,1.7194463271673121e-06,1.8419136550098213e-06,204.757117,2.378558499999997,8.514760497455044e-06,1.0356674152464866e-05,204.757117,2.378558499999997,1.9220350000000088e-08,158.9790186907027,-1.4982589999999902,-1.4982589999999902,-1.97742353,2.7482589999999902,0,CGD0_hi,200V_2A_125C,3,2,8,25n,1,-2
