dev,VBUS,ILOAD,TJ,NPU_LS,NPD_LS,NPD_HS,DT,CLKEN,VNEG,E_tot,ov_pct,margin,Vgs_spur_hs
5,100,10,25,2,2,1,15n,1,0,5.2280250323495255e-06,24.055927999999994,0.8964528,0.5035471999999999
5,200,10,125,2,2,1,15n,1,0,1.566800125413103e-05,5.140723499999992,0.7237070000000188,0.5262929999999812
5,200,2,125,2,2,1,15n,1,0,7.904614611917186e-06,16.595673000000005,0.7162849999999992,0.5337150000000008
5,50,2,25,3,8,1,35n,0,-2,9.875758152159425e-07,12.397888800000006,0.4955221000000001,0.9044778999999998
5,100,10,25,3,8,1,35n,0,-2,7.367031416152941e-06,25.873890000000003,-0.13952879999999945,1.5395287999999994
5,200,10,125,3,8,1,35n,0,-2,1.765315903328999e-05,7.019536000000003,-0.9005040000000122,2.150504000000012
5,200,2,125,3,8,1,35n,0,-2,9.830882623558456e-06,3.3937640000000044,-0.46721990000000346,1.7172199000000035
5,50,2,25,6,8,4,35n,0,0,6.256102371415099e-07,6.7688155999999955,-0.40749346,1.8074934599999999
5,100,10,25,6,8,4,35n,0,0,4.652890439310091e-06,22.871061,-0.6249741000000015,2.0249741000000014
5,200,10,125,6,8,4,35n,0,0,1.2979967846216127e-05,6.149212500000004,-1.0336440000000096,2.2836440000000096
5,200,2,125,6,8,4,35n,0,0,7.896953274357008e-06,2.4675455,-1.0644530000000145,2.3144530000000145
5,50,2,25,8,2,8,5n,0,-2,5.270277963746289e-07,102.14862199999999,0.5447549899999999,-0.71131174
5,100,10,25,8,2,8,5n,0,-2,4.7516563344892225e-06,33.36369300000001,0.35170029999999985,-0.08712919999999968
5,200,10,125,8,2,8,5n,0,-2,1.4917045637810098e-05,30.53461250000001,-0.005225840000000037,0.09382999999999697
5,200,2,125,8,2,8,5n,0,-2,7.299235415727807e-06,18.273974999999993,-1.18597194,-0.21957199999999943
5,50,2,25,8,8,8,5n,1,0,4.5508565654140297e-07,71.88511940000001,0.7747669199999998,0.6252330800000001
5,100,10,25,8,8,8,5n,1,0,3.9440279875520315e-06,21.915724999999995,0.5302192999999931,0.8697807000000068
5,200,10,125,8,8,8,5n,1,0,0.00017341805873391544,159.654272,-1.6758965000000003,2.9258965000000003
5,200,2,125,8,8,8,5n,1,0,0.0001735200477117438,152.700799,-1.33811049,2.5716685800000008
5,50,2,25,8,8,4,10n,0,-2,7.509458275655095e-07,6.075102799999996,1.7696693908999999,-0.3696693909
5,100,10,25,8,8,4,10n,0,-2,4.93353719014453e-06,23.904094999999998,0.9683047000000058,0.4316952999999941
5,200,10,125,8,8,4,10n,0,-2,1.505754186153728e-05,6.260976499999998,0.3424760000000049,0.9075239999999951
5,200,2,125,8,8,4,10n,0,-2,9.003026134662419e-06,25.290717,0.5440650000000034,0.7059349999999966
5,50,2,25,3,8,1,10n,1,0,7.826318406594746e-07,8.90419,0.8885429999999999,0.511457
5,100,10,25,3,8,1,10n,1,0,4.577834950387783e-06,22.530601000000004,0.6905621999999965,0.7094378000000034
5,200,10,125,3,8,1,10n,1,0,1.4505362410001502e-05,5.349874,0.6627809999999954,0.5872190000000046
5,200,2,125,3,8,1,10n,1,0,7.832263499968892e-06,25.243991500000007,0.5834820000000036,0.6665179999999964
5,50,2,25,2,8,8,15n,0,0,9.209986460754434e-07,5.841717200000005,0.5485319999999994,0.8514680000000006
5,100,10,25,2,8,8,15n,0,0,5.072568109489746e-06,22.74266,0.5953036000000025,0.8046963999999974
5,200,10,125,2,8,8,15n,0,0,1.5332021272890552e-05,5.724469999999997,0.41343100000000277,0.8365689999999972
5,200,2,125,2,8,8,15n,0,0,8.076863492642964e-06,4.958558499999995,0.38334400000002233,0.8666559999999777
5,50,2,25,3,8,1,15n,1,-2,1.0826035441787531e-06,7.939853400000004,2.692579843,-1.292579843
5,100,10,25,3,8,1,15n,1,-2,5.815283367936888e-06,23.647671,2.7390514999999964,-1.3390514999999965
5,200,10,125,3,8,1,15n,1,-2,1.7348740085575933e-05,6.051113,2.5867350000000044,-1.3367350000000044
5,200,2,125,3,8,1,15n,1,-2,9.665567572345618e-06,3.2997655000000066,2.594305999999989,-1.344305999999989
5,50,2,25,8,8,4,35n,1,-2,7.254965480936181e-07,10.131634599999998,2.557955416,-1.157955416
5,100,10,25,8,8,4,35n,1,-2,6.9848804788722325e-06,23.629053999999996,2.4129108,-1.0129108000000002
5,200,10,125,8,8,4,35n,1,-2,1.572644889985335e-05,6.041465500000002,2.102732000000003,-0.8527320000000032
5,200,2,125,8,8,4,35n,1,-2,9.246722360013642e-06,2.8304260000000028,2.154920000000004,-0.9049200000000042
5,50,2,25,6,8,1,25n,1,-2,8.164534299241847e-07,10.156725800000004,2.5290224219999997,-1.129022422
5,100,10,25,6,8,1,25n,1,-2,6.130338300122842e-06,23.647750000000002,2.426384499999999,-1.026384499999999
5,200,10,125,6,8,1,25n,1,-2,1.5836270961998026e-05,6.051515499999994,2.1614760000000217,-0.9114760000000217
5,200,2,125,6,8,1,25n,1,-2,9.400682096609583e-06,2.842101999999997,2.206128999999976,-0.9561289999999758
5,50,2,25,3,8,8,25n,0,0,8.060613198366185e-07,6.022448999999995,0.45684300000000055,0.9431569999999994
5,100,10,25,3,8,8,25n,0,0,4.668397795665487e-06,22.742599,0.3655866999999957,1.0344133000000042
5,200,10,125,3,8,8,25n,0,0,1.4110146497711908e-05,5.7249585000000005,0.1508049999999912,1.0991950000000088
5,200,2,125,3,8,8,25n,0,0,7.949699512143921e-06,2.287841499999999,0.12910700000000475,1.1208929999999953
5,50,2,25,6,8,8,35n,0,0,6.382780620077067e-07,6.022667999999997,0.26563377000000044,1.1343662299999995
5,100,10,25,6,8,8,35n,0,0,4.7042327378403976e-06,22.742535000000004,-0.08220740000000015,1.4822074
5,200,10,125,6,8,8,35n,0,0,1.2837488527467505e-05,5.725672500000002,-0.41955600000000004,1.669556
5,200,2,125,6,8,8,35n,0,0,7.703445988416783e-06,2.287830999999997,-0.42029199999998923,1.6702919999999892
5,50,2,25,6,2,8,5n,0,-2,6.167397315608715e-07,102.14894399999999,0.5447520269999999,-0.784492982
5,100,10,25,6,2,8,5n,0,-2,4.955920758097631e-06,33.36400599999999,0.35168776999999984,-0.3286264999999986
5,200,10,125,6,2,8,5n,0,-2,1.52715057020608e-05,30.53515200000001,-0.005270649999999932,-0.22727999999997905
5,200,2,125,6,2,8,5n,0,-2,7.455166063860517e-06,18.273953500000005,-1.1859922200000002,-0.5271829999999795
5,50,2,25,8,8,1,10n,1,-2,7.052649574235669e-07,6.089611000000004,2.4632568719999997,-1.063256872
5,100,10,25,8,8,1,10n,1,-2,5.184570610313896e-06,23.647769999999994,2.417388199999999,-1.0173881999999992
5,200,10,125,8,8,1,10n,1,-2,1.552414809722004e-05,6.0515319999999955,2.0099830000000054,-0.7599830000000054
5,200,2,125,8,8,1,10n,1,-2,8.776322324790753e-06,25.149902999999995,2.0382740000000013,-0.7882740000000013
5,50,2,25,6,2,8,5n,1,0,6.327896529759798e-07,115.373816,0.5683035459999999,0.5836748699999994
5,100,10,25,6,2,8,5n,1,0,3.822575043387235e-06,58.862224,0.4856519469999999,0.7749126000000004
5,200,10,125,6,2,8,5n,1,0,1.25933158713287e-05,41.45736500000001,0.1775179899999999,0.8952199999999948
5,200,2,125,6,2,8,5n,1,0,3.28131548401353e-05,99.89333049999999,-1.93381048,0.8088449999999909
5,50,2,25,6,2,4,10n,1,0,5.74693958377249e-07,37.855240400000014,0.7813569,0.6186430999999999
5,100,10,25,6,2,4,10n,1,0,4.19582742557018e-06,24.031228999999993,0.5482480999999964,0.8517519000000036
5,200,10,125,6,2,4,10n,1,0,1.3244959520144067e-05,4.489260000000002,0.3323469999999986,0.9176530000000014
5,200,2,125,6,2,4,10n,1,0,7.246702511816267e-06,25.322570999999996,0.3554630000000145,0.8945369999999855
5,50,2,25,2,2,8,15n,0,-2,1.2609315002248106e-06,6.6121980000000065,2.545277472,-1.145277472
5,100,10,25,2,2,8,15n,0,-2,6.59827964042058e-06,18.996622000000002,2.500558116,-1.1005581160000002
5,200,10,125,2,2,8,15n,0,-2,1.8659614820887146e-05,8.303820000000002,2.4503939999999886,-1.2003939999999886
5,200,2,125,2,2,8,15n,0,-2,9.778749039699705e-06,12.474011500000003,2.3538061800000003,-1.2160799999999767
5,50,2,25,1,2,8,25n,1,-2,1.5295002285603618e-06,10.859132399999995,3.127873552,-1.7278735520000001
5,100,10,25,1,2,8,25n,1,-2,8.597671863121387e-06,22.931596999999996,3.0483601100000004,-1.6483601100000005
5,200,10,125,1,2,8,25n,1,-2,2.2477572233599625e-05,7.817826999999994,3.0298370000000148,-1.7798370000000148
5,200,2,125,1,2,8,25n,1,-2,1.048931664821104e-05,2.986841499999997,3.0335601000000025,-1.7835601000000025
5,50,2,25,8,2,4,15n,0,0,5.923015305228377e-07,5.358118599999998,-0.47758784000000043,1.8775878400000003
5,100,10,25,8,2,4,15n,0,0,4.48734068924677e-06,18.75349,-0.8778782000000036,2.2778782000000035
5,200,10,125,8,2,4,15n,0,0,1.3798461453599042e-05,8.864801999999997,-1.385988999999995,2.635988999999995
5,200,2,125,8,2,4,15n,0,0,7.456370783025851e-06,23.962401499999995,-1.4139649999999904,2.6639649999999904
5,50,2,25,2,8,8,25n,1,0,9.143481996192e-07,5.957583799999996,1.0679218999999995,0.3320781000000004
5,100,10,25,2,8,8,25n,1,0,5.187952826123989e-06,22.483519,0.9860768999999947,0.4139231000000052
5,200,10,125,2,8,8,25n,1,0,1.564869925708997e-05,5.253221499999995,0.8473729999999762,0.4026270000000238
5,200,2,125,2,8,8,25n,1,0,0.00017063938232381986,152.772448,-1.48544855,2.6731434999999983
5,50,2,25,8,2,1,35n,0,-2,6.549782038137924e-07,12.570013799999996,0.18921258999999901,1.210787410000001
5,100,10,25,8,2,1,35n,0,-2,6.552347088284187e-06,21.680059999999997,-0.3503649000000011,1.750364900000001
5,200,10,125,8,2,1,35n,0,-2,1.6281781048767422e-05,8.963156999999995,-1.7445220000000177,2.9945220000000177
5,200,2,125,8,2,1,35n,0,-2,9.439495016753407e-06,3.536541999999997,-1.3147044999999906,2.5647044999999906
5,50,2,25,8,8,1,5n,1,-2,4.794003869895863e-07,62.0707706,1.847273899999999,-0.447273899999999
5,100,10,25,8,8,1,5n,1,-2,5.177393868201451e-06,23.597297999999995,1.896386000000001,-0.4963860000000011
5,200,10,125,8,8,1,5n,1,-2,1.5265432869510822e-05,3.737677000000005,1.7009370000000104,-0.45093700000001036
5,200,2,125,8,8,1,5n,1,-2,6.230493157399239e-06,24.747438000000002,1.6922669999999869,-0.44226699999998687
5,50,2,25,4,2,4,35n,0,0,7.415402114143546e-07,6.650126,-0.29487070000000104,1.694870700000001
5,100,10,25,4,2,4,35n,0,0,5.255035100603166e-06,18.753270999999998,-0.26481530000000086,1.6648153000000008
5,200,10,125,4,2,4,35n,0,0,1.4598602663670577e-05,8.864671999999999,-0.5865489999999909,1.8365489999999909
5,200,2,125,4,2,4,35n,0,0,8.066546087824566e-06,2.2366064999999935,-0.5950359999999932,1.8450359999999932
5,50,2,25,8,2,1,5n,1,0,5.582159113079016e-07,115.374394,0.1245267999999995,1.2754732000000004
5,100,10,25,8,2,1,5n,1,0,4.055934651745609e-06,58.828405000000004,0.15211400000000586,1.247885999999994
5,200,10,125,8,2,1,5n,1,0,1.2951103367405445e-05,41.473783999999995,0.009247000000016214,1.2407529999999838
5,200,2,125,8,2,1,5n,1,0,6.28086468816678e-06,15.560098499999995,-0.009285000000005539,1.2592850000000055
5,50,2,25,3,2,1,10n,0,-2,8.374951162066711e-07,25.872321600000006,0.21557869999999957,1.1844213000000003
5,100,10,25,3,2,1,10n,0,-2,5.321725896456689e-06,20.184250000000006,-0.3198950999999881,1.719895099999988
5,200,10,125,3,2,1,10n,0,-2,1.685846215139381e-05,8.115300500000004,-0.8541900000000027,2.1041900000000027
5,200,2,125,3,2,1,10n,0,-2,7.95644591038287e-06,30.046746000000013,-0.5241766999999982,1.7741766999999982
5,50,2,25,1,2,4,10n,1,0,1.0389005500223604e-06,37.86259100000001,1.1303144999999986,0.26968550000000135
5,100,10,25,1,2,4,10n,1,0,6.464603517809666e-06,24.031019999999998,1.061155899999997,0.33884410000000287
5,200,10,125,1,2,4,10n,1,0,1.9399378833117096e-05,4.484534499999995,0.9170879999999784,0.33291200000002164
5,200,2,125,1,2,4,10n,1,0,8.138339980322279e-06,25.318863500000006,0.514517145,0.2794409999999914
5,50,2,25,1,8,4,15n,1,-2,1.4989736133682728e-06,7.935938399999998,3.087552077,-1.6875520769999999
5,100,10,25,1,8,4,15n,1,-2,7.722321281952048e-06,23.628664999999998,2.99736339,-1.59736339
5,200,10,125,1,8,4,15n,1,-2,2.2138561663935315e-05,6.039603,2.9901869999999917,-1.7401869999999917
5,200,2,125,1,8,4,15n,1,-2,1.0418359190586136e-05,3.305114000000003,2.9896157999999957,-1.7396157999999957
5,50,2,25,1,8,1,15n,0,0,1.273047866957563e-06,6.333468800000005,-1.1511552999999979,2.551155299999998
5,100,10,25,1,8,1,15n,0,0,8.274504483070606e-06,23.338127,-1.5257307000000027,2.9257307000000026
5,200,10,125,1,8,1,15n,0,0,2.605285973924355e-05,6.891716000000002,-1.6034999999999968,2.853499999999997
5,200,2,125,1,8,1,15n,0,0,1.2011884860265574e-05,4.834129000000004,-1.4518730000000062,2.701873000000006
6,50,2,25,1,2,8,10n,1,-2,1.3684254783783404e-06,14.424736400000002,3.051687334215,-1.651687334215
6,100,10,25,1,2,8,10n,1,-2,7.568991229383957e-06,21.112049999999996,3.025990587,-1.6259905870000002
6,200,10,125,1,2,8,10n,1,-2,2.1148622782034146e-05,7.7123789999999985,3.014747,-1.7647469999999998
6,200,2,125,1,2,8,10n,1,-2,9.498447065691312e-06,32.77743649999999,2.245175049,-1.7658389999999997
6,50,2,25,8,8,8,15n,0,0,5.388663396005541e-07,5.786101200000005,0.26353435999999997,1.13646564
6,100,10,25,8,8,8,15n,0,0,3.773819230568888e-06,23.334711999999996,-0.2980134999999948,1.6980134999999947
6,200,10,125,8,8,8,15n,0,0,1.2175099778527596e-05,5.732934499999999,-0.7570770000000095,2.0070770000000095
6,200,2,125,8,8,8,15n,0,0,7.345790470266465e-06,3.222474500000004,-0.7140269999999873,1.9640269999999873
6,50,2,25,6,2,1,10n,0,0,4.806130646260541e-07,40.3119586,-2.11870437,3.51870437
6,100,10,25,6,2,1,10n,0,0,4.850709479221694e-06,18.426481999999993,-2.1269312,3.5269312
6,200,10,125,6,2,1,10n,0,0,1.774475561411304e-05,8.088581000000005,-2.9674969999999803,4.21749699999998
6,200,2,125,6,2,1,10n,0,0,8.649531555016276e-06,28.8443465,-3.344161999999983,4.594161999999983
6,50,2,25,8,8,1,25n,1,-2,6.198162833781404e-07,10.337315599999997,2.340445387,-0.940445387
6,100,10,25,8,8,1,25n,1,-2,5.817809968579454e-06,24.038799999999995,2.2469176999999987,-0.8469176999999988
6,200,10,125,8,8,1,25n,1,-2,1.478948361211941e-05,6.222386,1.8950209999999998,-0.6450209999999998
6,200,2,125,8,8,1,25n,1,-2,8.991468922850554e-06,2.8225110000000058,1.9673659999999984,-0.7173659999999984
6,50,2,25,2,2,1,15n,1,0,8.392646195418662e-07,6.095341000000006,0.9573143999999991,0.4426856000000008
6,100,10,25,2,2,1,15n,1,0,5.022989186671009e-06,23.819739,1.0024582000000009,0.39754179999999906
6,200,10,125,2,2,1,15n,1,0,1.494650452422427e-05,6.405528000000004,0.6905619999999999,0.5594380000000001
6,200,2,125,2,2,1,15n,1,0,0.00019825760996673895,164.149092,-2.326043600000002,3.576043600000002
6,50,2,25,4,8,8,25n,1,-2,8.735843002329741e-07,10.348049399999994,2.699952456,-1.299952456
6,100,10,25,4,8,8,25n,1,-2,6.507674151985789e-06,23.99849,2.753264406,-1.353264406
6,200,10,125,4,8,8,25n,1,-2,1.6210483451340225e-05,6.2197194999999965,2.587943999999993,-1.3379439999999931
6,200,2,125,4,8,8,25n,1,-2,9.319358355869974e-06,2.803842000000003,2.6213659999999948,-1.3713659999999948
6,50,2,25,2,8,4,15n,0,-2,1.1375115742459042e-06,9.2557434,2.052283315,-0.652283315
6,100,10,25,2,8,4,15n,0,-2,6.0188967443770755e-06,24.225896000000006,1.9485769099999999,-0.54857691
6,200,10,125,2,8,4,15n,0,-2,1.703041594135879e-05,6.350058000000003,2.081099999999992,-0.8310999999999922
6,200,2,125,2,8,4,15n,0,-2,9.589745553154514e-06,2.087267499999996,2.102090999999973,-0.8520909999999731
6,50,2,25,8,2,8,25n,0,0,5.505796394241526e-07,5.943377400000003,0.26112181999999917,1.1388781800000007
6,100,10,25,8,2,8,25n,0,0,4.1544077174399865e-06,18.261933,-0.30126589999999576,1.7012658999999957
6,200,10,125,8,2,8,25n,0,0,1.2792515893613182e-05,7.984376999999995,-0.752225999999979,2.002225999999979
6,200,2,125,8,2,8,25n,0,0,7.394760094515957e-06,2.089296500000003,-0.7106739999999974,1.9606739999999974
6,50,2,25,3,8,1,35n,0,-2,9.408498521060531e-07,12.279732800000007,0.9961278000000013,0.40387219999999857
6,100,10,25,3,8,1,35n,0,-2,7.1246579705552525e-06,25.874894999999995,0.5885403300000001,0.8114596699999999
6,200,10,125,3,8,1,35n,0,-2,1.6035210300203926e-05,6.861755000000003,-0.11141369999999995,1.3614137
6,200,2,125,3,8,1,35n,0,-2,9.27246259257222e-06,3.258967999999996,0.543307097,0.706692903
6,50,2,25,6,8,4,35n,0,0,5.673279672634771e-07,6.578520400000002,-0.15647845999999932,1.5564784599999992
6,100,10,25,6,8,4,35n,0,0,4.514793928143896e-06,23.455940999999992,-0.7193315999999954,2.1193315999999953
6,200,10,125,6,8,4,35n,0,0,1.221245444121669e-05,6.120671000000002,-1.1661239999999964,2.4161239999999964
6,200,2,125,6,8,4,35n,0,0,7.444365358051522e-06,2.2401490000000024,-1.1636330000000044,2.4136330000000044
6,50,2,25,8,2,8,5n,0,-2,4.6997349973260627e-07,90.02957499999998,1.3361329389999999,-0.50110315
6,100,10,25,8,2,8,5n,0,-2,4.8413430062556024e-06,20.59251399999999,1.052902386,-0.07984359999999668
6,200,10,125,8,2,8,5n,0,-2,1.472169885596462e-05,15.538062999999992,0.842543262,0.30460899999999924
6,200,2,125,8,2,8,5n,0,-2,7.221589707847974e-06,25.2503035,-0.5326373099999999,-0.07830199999999365
6,50,2,25,8,8,8,5n,1,0,4.0070378805884265e-07,64.8295836,0.82639123,0.5736087699999999
6,100,10,25,8,8,8,5n,1,0,3.869124282074257e-06,23.025909,0.6249489999999951,0.7750510000000048
6,200,10,125,8,8,8,5n,1,0,0.00024587860260147175,179.12163399999997,-1.9381955999999931,3.188195599999993
6,200,2,125,8,8,8,5n,1,0,0.00021919274206968678,173.710825,-1.6487454000000028,2.898745400000003
6,50,2,25,8,8,4,10n,0,-2,6.841172313260279e-07,4.6622658,1.5247581529999998,-0.12475815299999998
6,100,10,25,8,8,4,10n,0,-2,4.771826519631195e-06,24.225883999999994,0.8364565000000019,0.563543499999998
6,200,10,125,8,8,4,10n,0,-2,1.4663955002266732e-05,6.351422499999999,0.1839220000000097,1.0660779999999903
6,200,2,125,8,8,4,10n,0,-2,8.710413555621227e-06,25.975971,0.3064559999999972,0.9435440000000028
6,50,2,25,3,8,1,15n,1,-2,9.715199304041658e-07,9.217932599999997,2.5680096829999997,-1.168009683
6,100,10,25,3,8,1,15n,1,-2,5.68607372191445e-06,24.038714,2.631829146,-1.231829146
6,200,10,125,3,8,1,15n,1,-2,1.6706072846263715e-05,6.221319500000006,2.5428229999999985,-1.2928229999999985
6,200,2,125,3,8,1,15n,1,-2,9.420177407577115e-06,2.1175905000000057,2.570756000000017,-1.3207560000000171
6,50,2,25,3,8,1,10n,1,0,7.083367882945624e-07,5.741829999999993,0.8809476000000003,0.5190523999999996
6,100,10,25,3,8,1,10n,1,0,4.264504027262285e-06,23.208414,0.5715123000000033,0.8284876999999966
6,200,10,125,3,8,1,10n,1,0,1.3698645742835338e-05,5.461008500000005,0.523210000000006,0.726789999999994
6,200,2,125,3,8,1,10n,1,0,0.00020367281743108594,173.6930135,-2.4101374999999994,3.6601374999999994
6,50,2,25,2,8,8,15n,0,0,8.380694816129978e-07,5.785579200000001,0.6719619000000008,0.7280380999999991
6,100,10,25,2,8,8,15n,0,0,4.796583913952253e-06,23.334756999999996,0.5859922999999951,0.8140077000000048
6,200,10,125,2,8,8,15n,0,0,1.4560111811588738e-05,5.729940499999998,0.3794589999999971,0.8705410000000029
6,200,2,125,2,8,8,15n,0,0,7.826849445109737e-06,3.225511499999996,0.3729600000000062,0.8770399999999938
6,50,2,25,3,8,8,25n,0,0,7.239958850054488e-07,5.949030800000003,0.5517390999999985,0.8482609000000014
6,100,10,25,3,8,8,25n,0,0,4.503863004655645e-06,23.334739,0.3411169000000043,1.0588830999999956
6,200,10,125,3,8,8,25n,0,0,1.3534450285395765e-05,5.731046000000005,0.09996699999999237,1.1500330000000076
6,200,2,125,3,8,8,25n,0,0,7.672524219260605e-06,2.077806499999994,0.10162500000001273,1.1483749999999873
6,50,2,25,6,8,1,25n,1,-2,7.111739978069188e-07,10.337337000000005,2.404315702,-1.004315702
6,100,10,25,6,8,1,25n,1,-2,6.041250025715814e-06,24.038781999999998,2.3925922999999982,-0.9925922999999983
6,200,10,125,6,8,1,25n,1,-2,1.530156547877703e-05,6.222296,2.108062000000018,-0.8580620000000181
6,200,2,125,6,8,1,25n,1,-2,9.134717253713536e-06,2.8225110000000058,2.167014999999992,-0.9170149999999921
6,50,2,25,8,8,4,35n,1,-2,6.402104336131087e-07,10.3407682,2.450704814,-1.050704814
6,100,10,25,8,8,4,35n,1,-2,6.892241178478671e-06,24.019025000000003,2.389255,-0.989255
6,200,10,125,8,8,4,35n,1,-2,1.5510664554893678e-05,6.220499000000005,2.0560250000000053,-0.8060250000000053
6,200,2,125,8,8,4,35n,1,-2,8.95894532024632e-06,2.813092999999995,2.123207999999991,-0.8732079999999911
6,50,2,25,6,8,8,35n,0,0,5.726457034596718e-07,5.9490162000000035,0.32256341000000033,1.0774365899999996
6,100,10,25,6,8,8,35n,0,0,4.5818672662863376e-06,23.334716999999998,-0.12381010000000581,1.5238101000000057
6,200,10,125,6,8,8,35n,0,0,1.239498628806083e-05,5.732534999999998,-0.49116699999999014,1.7411669999999901
6,200,2,125,6,8,8,35n,0,0,7.4096665941376455e-06,2.0777549999999962,-0.46200699999999983,1.7120069999999998
6,50,2,25,6,2,8,5n,0,-2,5.495411944847242e-07,90.0299312,1.3361294547,-0.5707816433
6,100,10,25,6,2,8,5n,0,-2,5.061505757564213e-06,20.592620999999994,1.052902306,-0.32438789999999784
6,200,10,125,6,2,8,5n,0,-2,1.5175638280661722e-05,15.538449,0.842528179,-0.039081000000010135
6,200,2,125,6,2,8,5n,0,-2,7.384094287199929e-06,25.250254499999997,-0.5326442,-0.3966620000000063
6,50,2,25,6,2,8,5n,1,0,5.827366716756724e-07,111.44876000000001,0.8577211699999999,0.5359294600000002
6,100,10,25,6,2,8,5n,1,0,3.7260380605859333e-06,47.733631,0.7157482000000015,0.6842517999999984
6,200,10,125,6,2,8,5n,1,0,0.00023291648788316063,169.346478,-2.16581113,2.9729704999999953
6,200,2,125,6,2,8,5n,1,0,0.00020041766164057828,164.12057950000002,-2.12057001,2.81063932
6,50,2,25,8,8,1,10n,1,-2,6.152519250916937e-07,4.6475619999999935,2.338921943,-0.938921943
6,100,10,25,8,8,1,10n,1,-2,4.819182010573667e-06,24.038799999999995,2.250917899999999,-0.8509178999999989
6,200,10,125,8,8,1,10n,1,-2,1.5136265064872822e-05,6.222386,1.9670409999999947,-0.7170409999999947
6,200,2,125,8,8,1,10n,1,-2,8.558448244688502e-06,25.889421999999996,1.976896999999994,-0.7268969999999939
6,50,2,25,6,2,4,10n,1,0,5.232514699341772e-07,32.5685474,0.8142705899999991,0.5857294100000008
6,100,10,25,6,2,4,10n,1,0,4.095596223714139e-06,23.795201000000006,0.5840581000000014,0.8159418999999986
6,200,10,125,6,2,4,10n,1,0,0.00022565480693938382,169.367799,-2.16711588,3.277095299999999
6,200,2,125,6,2,4,10n,1,0,0.0002072953141249161,164.107396,-2.22823208,3.2658676
6,50,2,25,2,2,8,15n,0,-2,1.1592164777573468e-06,6.888833199999993,2.3301045389999997,-0.930104539
6,100,10,25,2,2,8,15n,0,-2,6.275786843901276e-06,21.387566000000007,2.375269881,-0.9752698809999999
6,200,10,125,2,2,8,15n,0,-2,1.7962526580623383e-05,7.541229999999998,2.4088529999999935,-1.1588529999999935
6,200,2,125,2,2,8,15n,0,-2,9.58986999218089e-06,7.602135500000003,2.4334550000000092,-1.1834550000000092
6,50,2,25,8,2,4,15n,0,0,5.526659937572169e-07,4.0278894000000065,-0.2203920699999995,1.6203920699999994
6,100,10,25,8,2,4,15n,0,0,4.088103817766033e-06,18.314006000000006,-0.9704084000000024,2.3704084000000023
6,200,10,125,8,2,4,15n,0,0,1.2682114100032538e-05,8.225682000000006,-1.5354389999999825,2.7854389999999825
6,200,2,125,8,2,4,15n,0,0,7.1666433653209905e-06,18.373875499999997,-1.5228349999999864,2.7728349999999864
6,50,2,25,1,2,8,25n,1,-2,1.4209250120995428e-06,10.521704799999995,3.0504611273,-1.6504611273
6,100,10,25,1,2,8,25n,1,-2,8.249096888666486e-06,21.112049999999996,3.029952824,-1.629952824
6,200,10,125,1,2,8,25n,1,-2,2.102392322046111e-05,7.7123789999999985,3.0189880000000073,-1.7689880000000073
6,200,2,125,1,2,8,25n,1,-2,1.0125710651995823e-05,2.9448115,3.0276149999999973,-1.7776149999999973
6,50,2,25,8,2,1,35n,0,-2,6.286023039935923e-07,11.653307600000005,0.6818084599999996,0.7181915400000003
6,100,10,25,8,2,1,35n,0,-2,6.325588035109568e-06,23.517390000000006,-0.05012999999999801,1.450129999999998
6,200,10,125,8,2,1,35n,0,-2,1.4583421927892245e-05,8.017539499999998,-1.774509000000002,3.024509000000002
6,200,2,125,8,2,1,35n,0,-2,8.88978573248442e-06,3.527646500000003,-1.153621599999994,2.403621599999994
6,50,2,25,2,8,8,25n,1,0,8.273817057140491e-07,5.665024399999993,1.0724427718,0.3275572282
6,100,10,25,2,8,8,25n,1,0,5.0469243012589344e-06,23.162608000000006,1.0668194000000084,0.3331805999999915
6,200,10,125,2,8,8,25n,1,0,0.00021036421079671385,179.1439165,-1.63690354,2.5720090000000084
6,200,2,125,2,8,8,25n,1,0,0.00020201978544482786,173.69958000000003,-1.679680900000001,2.929680900000001
6,50,2,25,4,2,4,35n,0,0,6.674101994140646e-07,6.217877999999998,-0.036085800000000834,1.4360858000000007
6,100,10,25,4,2,4,35n,0,0,4.902634927706519e-06,18.313727,-0.3442332000000037,1.7442332000000036
6,200,10,125,4,2,4,35n,0,0,1.3419693560906661e-05,8.225374000000002,-0.6570580000000064,1.9070580000000064
6,200,2,125,4,2,4,35n,0,0,7.619076011438081e-06,2.2548550000000063,-0.6665299999999945,1.9165299999999945
6,50,2,25,8,8,1,5n,1,-2,4.3218390385756233e-07,57.31491399999999,2.2989712999999994,-0.8989712999999995
6,100,10,25,8,8,1,5n,1,-2,5.0261928421259745e-06,24.038799999999995,2.3347099999999954,-0.9347099999999955
6,200,10,125,8,8,1,5n,1,-2,1.496140311168362e-05,4.136418000000006,2.1114969999999857,-0.8614969999999857
6,200,2,125,8,8,1,5n,1,-2,6.190257175978502e-06,30.517930000000007,2.1299199999999985,-0.8799199999999985
6,50,2,25,8,2,1,5n,1,0,5.327217969736228e-07,111.449388,0.3926940000000001,1.0073059999999998
6,100,10,25,8,2,1,5n,1,0,3.941348342598614e-06,47.622581,0.4302659999999974,0.9697340000000025
