E_on,E_off,E_dt,Vds_pk_off,ov_pct_off,E_sw,E_tot,Vds_pk,ov_pct,t_set,E_osc,Vgs_spur,Vgs_spur_hs,Vgs_spur_ls,margin,false_on,VBUS,ILOAD,VDRV,VNEG,NPU_LS,NPD_LS,NPU_HS,NPD_HS,DT,CLKEN,CLKDEL,RUNIT,TJ,corner
2.175177552097733e-06,5.921419049865625e-07,6.653590274773583e-07,105.637206,5.637206000000005,2.7673194570842954e-06,3.4326784845616536e-06,105.637206,5.637206000000005,3.4474999999999996e-08,44.53786362271639,-0.7954306349999999,-0.7954306349999999,-1.96887638,2.1954306349999997,0,100,2,5,-2,4,2,8,8,35n,0,4n,8,25,100V_2A_25C
2.4433369527535258e-06,5.914316565285456e-07,6.874654144439406e-07,105.637072,5.6370720000000025,3.0347686092820714e-06,3.7222340237260122e-06,105.637072,5.6370720000000025,2.4775000000000114e-08,45.70807931234858,-1.096397541,-1.096397541,-1.97335724,2.496397541,0,100,2,5,-2,2,2,8,8,25n,0,4n,8,25,100V_2A_25C
2.280456738590811e-06,5.921420284835608e-07,6.653590931242431e-07,105.637158,5.6371579999999994,2.8725987670743717e-06,3.5379578601986147e-06,105.637158,5.6371579999999994,3.4474999999999996e-08,44.537747930319505,-0.905974219,-0.905974219,-1.96887633,2.305974219,0,100,2,5,-2,3,2,8,8,35n,0,4n,8,25,100V_2A_25C
2.4401187553294773e-06,5.921422996621255e-07,6.653592507902428e-07,105.637072,5.6370720000000025,3.032261054991603e-06,3.6976203057818455e-06,105.637072,5.6370720000000025,3.4474999999999996e-08,44.53754144953911,-1.097033539,-1.097033539,-1.96887625,2.497033539,0,100,2,5,-2,2,2,8,8,35n,0,4n,8,25,100V_2A_25C
2.737863835029477e-06,5.889845272350515e-07,6.487368601112605e-07,89.6234853,-10.376514700000003,3.3268483622645283e-06,3.975585222375789e-06,106.753035,6.753034999999998,2.095635000000015e-08,45.955379171032135,-1.2983692099999997,-1.2983692099999997,-1.61394066,2.6983692099999996,0,100,2,5,-2,1,2,8,8,15n,0,4n,8,25,100V_2A_25C
2.7328761117698165e-06,5.914311072668187e-07,6.874661665180833e-07,105.636886,5.636886000000004,3.324307219036635e-06,4.011773385554718e-06,105.636886,5.636886000000004,2.4775000000000114e-08,45.70765120169675,-1.29863464,-1.29863464,-1.9733561,2.69863464,0,100,2,5,-2,1,2,8,8,25n,0,4n,8,25,100V_2A_25C
2.7292034020583126e-06,5.921416250591441e-07,6.653598994811953e-07,105.636886,5.636886000000004,3.3213450271174566e-06,3.986704926598652e-06,105.636886,5.636886000000004,3.4474999999999996e-08,44.53709916811523,-1.2988369300000002,-1.2988369300000002,-1.96887621,2.69883693,0,100,2,5,-2,1,2,8,8,35n,0,4n,8,25,100V_2A_25C
1.9107751508713503e-06,5.954941236779186e-07,6.451204585702139e-07,103.89346,3.8934600000000046,2.506269274549269e-06,3.151389733119483e-06,103.89346,3.8934600000000046,1.8824999999999985e-08,42.04611783593818,0.8345515999999975,0.8345515999999975,0.022008545,0.5654484000000024,0,100,2,5,0,1,2,8,8,25n,0,4n,8,25,100V_2A_25C
2.3352129648878825e-06,5.892655841018197e-07,5.834089020542261e-07,100.992223,0.9922229999999956,2.9244785489897023e-06,3.507887451043928e-06,102.250398,2.250398000000004,1.392500000000004e-08,43.8862227772458,4.407896099999995,4.407896099999995,0.0226394214,-3.007896099999995,1,100,2,5,0,8,8,8,1,15n,0,4n,8,25,100V_2A_25C
1.2761887978007702e-06,5.892234755923869e-07,6.193361893004027e-07,100.886716,0.8867160000000069,1.865412273393157e-06,2.48474846269356e-06,102.223959,2.2239589999999936,1.392500000000004e-08,43.86048425696522,2.4192082,2.4192082,0.0205471089,-1.0192082,1,100,2,5,0,8,8,8,4,15n,0,4n,8,25,100V_2A_25C
1.2493711931097393e-06,5.89213760606867e-07,6.257666217856883e-07,100.850718,0.8507180000000005,1.8385849537166064e-06,2.4643515755022946e-06,102.207455,2.207454999999996,1.392500000000004e-08,43.85431568426054,1.6917969,1.6917969,0.0208057009,-0.2917969,1,100,2,5,0,8,8,8,8,15n,0,4n,8,25,100V_2A_25C
1.5497276845133289e-06,1.0744059381054249e-06,1.5450608110321287e-07,15.5236848,-84.4763152,2.6241336226187535e-06,2.7786397037219665e-06,142.214403,42.214403000000004,4.335505000000008e-08,73.57495900494334,2.47985733,1.2278115999999955,2.47985733,-1.1548573300000002,1,100,2,5,0,4,2,8,8,10n,0,4n,8,75,100V_2A_75C
1.4340247698762557e-06,1.2021371330274411e-06,7.321913779217648e-09,0.64282842,-99.35717158,2.636161902903697e-06,2.6434838166829143e-06,165.578079,65.578079,3.479712e-08,73.75227085487761,0.90804318,0.7115802000000002,0.90804318,0.41695682,0,100,2,5,0,8,2,8,4,5n,1,4n,8,75,100V_2A_75C
2.2247336225633665e-06,6.122753280946261e-07,3.734181314532222e-07,42.9331552,-57.0668448,2.8370089506579927e-06,3.210427082111215e-06,142.400107,42.40010699999999,4.977604000000005e-08,68.41963903292634,0.1355677999999969,0.1355677999999969,-0.355103872,1.189432200000003,0,100,2,5,-2,8,2,8,4,10n,0,4n,8,75,100V_2A_75C
1.3852228502772019e-06,1.2021369080126517e-06,1.231862159576386e-08,0.642840579,-99.35715942099999,2.5873597582898537e-06,2.5996783798856177e-06,165.57829,65.57829000000001,3.479710000000014e-08,73.75228194815709,0.908043288,0.8077928999999955,0.908043288,0.41695671199999995,0,100,2,5,0,8,2,8,8,5n,1,4n,8,75,100V_2A_75C
2.1543091780780934e-06,6.121898389819518e-07,3.799762164735062e-07,42.9310412,-57.0689588,2.766499017060045e-06,3.1464752335335513e-06,142.386946,42.386945999999995,4.9776520000000095e-08,68.41601846525643,-0.3465971000000039,-0.3465971000000039,-0.356736265,1.6715971000000038,0,100,2,5,-2,8,2,8,8,10n,0,4n,8,75,100V_2A_75C
1.3920036999571213e-06,5.895536923417628e-07,6.163389697679078e-07,100.828396,0.8283959999999979,1.9815573922988843e-06,2.5978963620667922e-06,102.193704,2.1937039999999968,1.3875000000000142e-08,43.83225260809825,0.9963155000000015,0.9963155000000015,0.00870434855,0.3286844999999985,0,100,2,5,0,8,8,8,1,15n,1,4n,8,75,100V_2A_75C
1.3851901707865605e-06,9.898234493379173e-07,1.3070396928618014e-07,14.6563308,-85.34366919999998,2.375013620124478e-06,2.505717589410658e-06,161.293241,61.293240999999995,4.119752000000003e-08,68.04260045648583,0.8076672999999985,0.8076672999999985,0.484391629,0.5173327000000014,0,100,2,5,0,8,8,8,8,5n,1,4n,8,75,100V_2A_75C
2.2242607059502046e-06,6.121902314749079e-07,3.7997376458466664e-07,42.9307018,-57.069298200000006,2.8364509374251124e-06,3.216424702009779e-06,142.38727,42.38727,4.9776520000000095e-08,68.41629096448196,-0.356728002,-0.5633252000000013,-0.356728002,1.6817280019999998,0,100,2,5,-2,6,2,8,8,10n,0,4n,8,75,100V_2A_75C
2.338116247634036e-06,6.121910014201266e-07,3.800138055822977e-07,42.9300464,-57.0699536,2.9503072490541625e-06,3.33032105463646e-06,142.387894,42.38789399999999,4.9776520000000095e-08,68.41681800096711,-0.356712008,-0.8528106000000051,-0.356712008,1.6817120079999999,0,100,2,5,-2,4,2,8,8,10n,0,4n,8,75,100V_2A_75C
2.4246167849958066e-06,6.121917443578923e-07,3.7996467068324576e-07,42.9294332,-57.07056680000001,3.036808529353699e-06,3.416773200036945e-06,142.388475,42.388475,4.9776520000000095e-08,68.41731252687563,-0.356697017,-1.0237190999999939,-0.356697017,1.6816970169999998,0,100,2,5,-2,3,2,8,8,10n,0,4n,8,75,100V_2A_75C
2.556816572444907e-06,6.12193167652388e-07,3.7995666455702675e-07,42.9283004,-57.0716996,3.1690097400972947e-06,3.5489664046543214e-06,142.389544,42.38954400000001,4.9776520000000095e-08,68.41822983573391,-0.356669259,-1.2283203000000071,-0.356669259,1.681669259,0,100,2,5,-2,2,2,8,8,10n,0,4n,8,75,100V_2A_75C
2.8289171587266123e-06,6.121948839397607e-07,3.7998125707847363e-07,42.9253828,-57.074617200000006,3.441112042666373e-06,3.821093299744847e-06,142.392265,42.39226500000001,4.9776520000000095e-08,68.42061225716144,-0.35659748,-1.3996131900000002,-0.35659748,1.68159748,0,100,2,5,-2,1,2,8,8,10n,0,4n,8,75,100V_2A_75C
2.3014610264917075e-06,6.122757173212422e-07,3.734157500631727e-07,42.9328216,-57.0671784,2.9137367438129498e-06,3.2871524938761226e-06,142.400425,42.40042500000001,4.977604000000005e-08,68.4199077052186,-0.15331019999999995,-0.15331019999999995,-0.355095767,1.4783102,0,100,2,5,-2,6,2,8,4,10n,0,4n,8,75,100V_2A_75C
2.4079095103639474e-06,6.12276485374839e-07,3.734111267309869e-07,42.9321723,-57.067827699999995,3.0201859957387864e-06,3.3935971224697733e-06,142.401042,42.40104199999999,4.977604000000005e-08,68.42043101438593,-0.355079961,-0.500897033,-0.355079961,1.680079961,0,100,2,5,-2,4,2,8,4,10n,0,4n,8,75,100V_2A_75C
2.488395655612268e-06,6.12277232721126e-07,3.7340671491729814e-07,42.9315496,-57.0684504,3.1006728883333936e-06,3.474079603250692e-06,142.401632,42.401632000000006,4.977604000000005e-08,68.420933986193,-0.355064777,-0.6045331650000001,-0.355064777,1.680064777,0,100,2,5,-2,3,2,8,4,10n,0,4n,8,75,100V_2A_75C
2.60383791045478e-06,6.122786602848505e-07,3.7339873781878934e-07,42.9304113,-57.0695887,3.2161165707396306e-06,3.58951530855842e-06,142.402706,42.402705999999995,4.977604000000005e-08,68.4218573572354,-0.355036954,-0.7128774999999905,-0.355036954,1.680036954,0,100,2,5,-2,2,2,8,4,10n,0,4n,8,75,100V_2A_75C
2.8201161347788135e-06,6.122794085162257e-07,3.733785888668288e-07,42.9274746,-57.0725254,3.4323955432950393e-06,3.8057741321618682e-06,142.405444,42.40544399999999,4.977604000000005e-08,68.42425911343672,-0.354964877,-0.8013250000000056,-0.354964877,1.679964877,0,100,2,5,-2,1,2,8,4,10n,0,4n,8,75,100V_2A_75C
1.97527120059946e-06,1.0745101762648068e-06,1.5447305751225337e-07,15.520006,-84.479994,3.049781376864267e-06,3.20425443437652e-06,142.21233,42.21233000000001,4.335505000000008e-08,73.57486764124677,2.47998701,0.7871293999999978,2.47998701,-1.15498701,1,100,2,5,0,1,2,8,8,10n,0,4n,8,75,100V_2A_75C
1.751964560681865e-06,1.074438931282596e-06,1.5449487083256633e-07,15.5224376,-84.47756239999998,2.826403491964461e-06,2.9808983627970274e-06,142.213703,42.213703,4.335505000000008e-08,73.57492748732174,2.47990099,0.9608751999999896,2.47990099,-1.15490099,1,100,2,5,0,2,2,8,8,10n,0,4n,8,75,100V_2A_75C
1.631809828541877e-06,1.074417046454908e-06,1.5450229552504277e-07,15.5232641,-84.47673589999998,2.706226874996785e-06,2.8607291705218275e-06,142.214167,42.214167,4.335505000000008e-08,73.57494827939426,2.47987199,1.098330400000009,2.47987199,-1.15487199,1,100,2,5,0,3,2,8,8,10n,0,4n,8,75,100V_2A_75C
2.1520006657087685e-06,5.899186686209615e-07,6.504642433043133e-07,89.9334197,-10.066580299999998,2.74191933432973e-06,3.392383577634043e-06,106.402069,6.4020689999999965,2.0856390000000076e-08,45.8795227357902,-0.38227889999999576,-0.38227889999999576,-1.63158606,1.7072788999999957,0,100,2,5,-2,8,2,8,8,15n,0,4n,8,75,100V_2A_75C
2.230667618480166e-06,5.899186840847594e-07,6.504627443878046e-07,89.9330623,-10.066937699999997,2.8205863025649255e-06,3.47104904695273e-06,106.402305,6.402304999999999,2.0856390000000076e-08,45.879490388873165,-0.6000624000000059,-0.6000624000000059,-1.63157701,1.9250624000000058,0,100,2,5,-2,6,2,8,8,15n,0,4n,8,75,100V_2A_75C
2.148843231208683e-06,5.926839430571514e-07,6.885209442817778e-07,105.679875,5.679874999999995,2.741527174265834e-06,3.430048118547612e-06,105.679875,5.679874999999995,2.4825000000000012e-08,45.68571900312705,-0.3777625000000029,-0.3777625000000029,-1.97269209,1.7027625000000028,0,100,2,5,-2,8,2,8,8,25n,0,4n,8,75,100V_2A_75C
2.2271508363815053e-06,5.92684051952692e-07,6.88521014751772e-07,105.679839,5.679839000000002,2.8198348883341973e-06,3.508355903085969e-06,105.679839,5.679839000000002,2.4825000000000012e-08,45.6856380136668,-0.5954196999999937,-0.5954196999999937,-1.97269225,1.9204196999999936,0,100,2,5,-2,6,2,8,8,25n,0,4n,8,75,100V_2A_75C
2.344768282304809e-06,5.899187303887414e-07,6.504598808543485e-07,89.9323786,-10.067621399999993,2.9346870126935505e-06,3.585146893547899e-06,106.402757,6.402756999999995,2.0856390000000076e-08,45.879430283358424,-0.8916025999999988,-0.8916025999999988,-1.6315596,2.216602599999999,0,100,2,5,-2,4,2,8,8,15n,0,4n,8,75,100V_2A_75C
2.4366238011466e-06,5.899188033815639e-07,6.5045726762595e-07,89.931751,-10.068248999999994,3.026542604528164e-06,3.6769998721541143e-06,106.403174,6.403174000000007,2.0856390000000076e-08,45.879378525813564,-1.0604761999999965,-1.0604761999999965,-1.63154347,2.3854761999999967,0,100,2,5,-2,3,2,8,8,15n,0,4n,8,75,100V_2A_75C
2.3412136619042255e-06,5.926841243414087e-07,6.88521159454447e-07,105.679771,5.679771000000003,2.9338977862456343e-06,3.622418945700081e-06,105.679771,5.679771000000003,2.4825000000000012e-08,45.685484700779476,-0.886688399999997,-0.886688399999997,-1.97269254,2.2116883999999972,0,100,2,5,-2,4,2,8,8,25n,0,4n,8,75,100V_2A_75C
2.147358573345921e-06,5.938382622718602e-07,6.656615080998533e-07,105.679875,5.679874999999995,2.741196835617781e-06,3.4068583437176344e-06,105.679875,5.679874999999995,3.4525000000000106e-08,44.51310801464022,-0.37631980000000453,-0.37631980000000453,-1.96939004,1.7013198000000045,0,100,2,5,-2,8,2,8,8,35n,0,4n,8,75,100V_2A_75C
2.2213382920662653e-06,5.938383403940607e-07,6.65661560526234e-07,105.679839,5.679839000000002,2.815176632460326e-06,3.48083819298656e-06,105.679839,5.679839000000002,3.4525000000000106e-08,44.51302499739783,-0.5937220000000067,-0.5937220000000067,-1.96939021,1.9187220000000067,0,100,2,5,-2,6,2,8,8,35n,0,4n,8,75,100V_2A_75C
2.4324005721899397e-06,5.92684374771568e-07,6.88521317425792e-07,105.679709,5.679709000000003,3.0250849469615076e-06,3.7136062643872996e-06,105.679709,5.679709000000003,2.4825000000000012e-08,45.68534755516647,-1.0558161000000013,-1.0558161000000013,-1.97269283,2.3808161000000014,0,100,2,5,-2,3,2,8,8,25n,0,4n,8,75,100V_2A_75C
2.5782365393828884e-06,5.899189986812699e-07,6.50452590070205e-07,89.9306196,-10.0693804,3.1681555380641584e-06,3.818608128134363e-06,106.40393,6.403930000000003,2.0856390000000076e-08,45.87929339319033,-1.2524099999999976,-1.2524099999999976,-1.63151405,2.5774099999999978,0,100,2,5,-2,2,2,8,8,15n,0,4n,8,75,100V_2A_75C
2.339151278081596e-06,5.938385070275607e-07,6.65661673974299e-07,105.679771,5.679771000000003,2.9329897851091565e-06,3.5986514590834558e-06,105.679771,5.679771000000003,3.4525000000000106e-08,44.512867789821655,-0.884635000000003,-0.884635000000003,-1.96939052,2.209635000000003,0,100,2,5,-2,4,2,8,8,35n,0,4n,8,75,100V_2A_75C
2.5726939686846983e-06,5.926848775648466e-07,6.885216650737209e-07,105.679601,5.679601000000004,3.165378846249545e-06,3.853900511323266e-06,105.679601,5.679601000000004,2.4825000000000012e-08,45.685108247113305,-1.2498626000000002,-1.2498626000000002,-1.9726934,2.5748626000000003,0,100,2,5,-2,2,2,8,8,25n,0,4n,8,75,100V_2A_75C
2.4298953097478e-06,5.938386912401218e-07,6.656617980710855e-07,105.679709,5.679709000000003,3.0237340009879217e-06,3.689395799059007e-06,105.679709,5.679709000000003,3.4525000000000106e-08,44.5127267615522,-1.0535641999999967,-1.0535641999999967,-1.9693908,2.378564199999997,0,100,2,5,-2,3,2,8,8,35n,0,4n,8,75,100V_2A_75C
2.569228806826051e-06,5.938390980626367e-07,6.656620859697028e-07,105.679601,5.679601000000004,3.1630679048886878e-06,3.828729990858391e-06,105.679601,5.679601000000004,3.4525000000000106e-08,44.51248023901289,-1.2485173999999972,-1.2485173999999972,-1.96939134,2.5735173999999974,0,100,2,5,-2,2,2,8,8,35n,0,4n,8,75,100V_2A_75C
2.847280137046356e-06,5.899176905142179e-07,6.504413815758915e-07,89.9278633,-10.072136700000001,3.4371978275605738e-06,4.087639209136465e-06,106.405797,6.405797000000007,2.0856390000000076e-08,45.87913244326705,-1.3982294400000006,-1.3982294400000006,-1.63144043,2.723229440000001,0,100,2,5,-2,1,2,8,8,15n,0,4n,8,75,100V_2A_75C
1.423071535580772e-06,5.896072711207261e-07,6.203575501150095e-07,100.925282,0.9252819999999957,2.012678806701498e-06,2.6330363568165078e-06,102.234237,2.234236999999993,1.392500000000004e-08,43.84107551001667,2.316905900000002,2.316905900000002,0.0205876074,-0.9919059000000019,1,100,2,5,0,8,8,8,4,15n,0,4n,8,75,100V_2A_75C
1.3888207678326152e-06,5.895973628750597e-07,6.268321645887718e-07,100.890879,0.8908789999999982,1.9784181307076747e-06,2.6052502952964464e-06,102.217719,2.2177190000000024,1.392500000000004e-08,43.83425590100417,1.6182476999999977,1.6182476999999977,0.0208342168,-0.2932476999999978,1,100,2,5,0,8,8,8,8,15n,0,4n,8,75,100V_2A_75C
1.6259739698268127e-06,1.003885268477836e-06,1.5900256942444015e-07,16.1014593,-83.8985407,2.6298592383046487e-06,2.788861807729089e-06,141.250081,41.250080999999994,4.330506000000001e-08,72.85394718836307,2.37796918,1.1750286999999986,2.37796918,-1.12796918,1,100,2,5,0,4,2,8,8,10n,0,4n,8,125,100V_2A_125C
1.5183566849071216e-06,1.0733464420967816e-06,7.239128523921705e-09,0.700707363,-99.299292637,2.5917031270039032e-06,2.598942255527825e-06,159.010497,59.01049699999999,3.804714e-08,73.48306262028305,0.902293406,0.6728858999999972,0.902293406,0.34770659400000004,0,100,2,5,0,8,2,8,4,5n,1,4n,8,125,100V_2A_125C
2.8415248123025877e-06,5.926839992515448e-07,6.885228448725048e-07,105.679358,5.679357999999993,3.4342088115541323e-06,4.122731656426637e-06,105.679358,5.679357999999993,2.4825000000000012e-08,45.684570894399045,-1.39867102,-1.39867102,-1.97269515,2.7236710200000003,0,100,2,5,-2,1,2,8,8,25n,0,4n,8,75,100V_2A_75C
2.837613572635735e-06,5.938381928361199e-07,6.656631177607436e-07,105.679358,5.679357999999993,3.431451765471855e-06,4.097114883232599e-06,105.679358,5.679357999999993,3.4525000000000106e-08,44.51192421434033,-1.39872687,-1.39872687,-1.96939284,2.72372687,0,100,2,5,-2,1,2,8,8,35n,0,4n,8,75,100V_2A_75C
1.983318360930249e-06,5.973566657463281e-07,6.459249975285794e-07,103.911244,3.9112439999999964,2.5806750266765773e-06,3.2266000242051567e-06,103.911244,3.9112439999999964,1.8724999999999977e-08,42.20417275510137,0.7894330000000025,0.7894330000000025,0.0225467268,0.5355669999999975,0,100,2,5,0,1,2,8,8,25n,0,4n,8,75,100V_2A_75C
2.46154436271234e-06,5.896498269857137e-07,5.845712752286811e-07,101.03462,1.0346200000000039,3.051194189698054e-06,3.635765464926735e-06,102.26139,2.261390000000006,1.3875000000000142e-08,43.86495473804811,4.291914399999996,4.291914399999996,0.0227169802,-2.966914399999996,1,100,2,5,0,8,8,8,1,15n,0,4n,8,75,100V_2A_75C
2.36374176517934e-06,6.111478097901001e-07,3.757261880566318e-07,43.3006956,-56.6993044,2.97488957496944e-06,3.350615763026072e-06,140.762717,40.76271700000001,4.9675980000000034e-08,66.99290508402785,0.03189959999999559,0.03189959999999559,-0.413646688,1.2181004000000044,0,100,2,5,-2,8,2,8,4,10n,0,4n,8,125,100V_2A_125C
1.491146658966176e-06,1.0733459987674222e-06,1.2032255555698637e-08,0.700721117,-99.299278883,2.564492657733598e-06,2.5765249132892968e-06,159.010577,59.01057700000001,3.804714e-08,73.48308161601983,0.902293589,0.7683985999999976,0.902293589,0.347706411,0,100,2,5,0,8,2,8,8,5n,1,4n,8,125,100V_2A_125C
2.290908423033731e-06,6.110752560915028e-07,3.825043979273385e-07,43.2985118,-56.7014882,2.901983679125234e-06,3.2844880770525723e-06,140.733475,40.733475,4.967646000000008e-08,66.98676046628363,-0.41402109999999936,-0.41402109999999936,-0.414755974,1.6640210999999994,0,100,2,5,-2,8,2,8,8,10n,0,4n,8,125,100V_2A_125C
1.4863432312022165e-06,5.899155879367686e-07,6.172224258405053e-07,100.856964,0.8569640000000049,2.076258819138985e-06,2.6934812449794905e-06,102.201151,2.201150999999996,1.3875000000000142e-08,43.818646755034514,0.9592886000000007,0.9592886000000007,0.00877954442,0.2907113999999993,0,100,2,5,0,8,8,8,1,15n,1,4n,8,125,100V_2A_125C
1.4916236615347226e-06,9.166450584596874e-07,1.313031615841189e-07,14.7502762,-85.2497238,2.40826871999441e-06,2.5395718815785288e-06,157.066334,57.06633400000001,3.814394000000005e-08,67.45585842160433,0.7680872999999977,0.7680872999999977,0.457112194,0.4819127000000023,0,100,2,5,0,8,8,8,8,5n,1,4n,8,125,100V_2A_125C
2.3551798556524536e-06,6.110757090625229e-07,3.825014632571301e-07,43.2980989,-56.70190110000001,2.9662555647149763e-06,3.3487570279721064e-06,140.73385,40.73384999999999,4.967646000000008e-08,66.98706495193561,-0.414746699,-0.6271464000000009,-0.414746699,1.664746699,0,100,2,5,-2,6,2,8,8,10n,0,4n,8,125,100V_2A_125C
2.4527786975977344e-06,6.11076611841572e-07,3.824957175984769e-07,43.2972889,-56.70271110000001,3.0638553094393064e-06,3.4463510270377832e-06,140.734585,40.73458500000001,4.967646000000008e-08,66.98766288459413,-0.414728473,-0.9085200000000029,-0.414728473,1.664728473,0,100,2,5,-2,4,2,8,8,10n,0,4n,8,125,100V_2A_125C
2.5299911210862536e-06,6.110774781930852e-07,3.82524835128343e-07,43.2965377,-56.7034623,3.1410685992793388e-06,3.5235934344076818e-06,140.735262,40.735262000000006,4.967646000000008e-08,66.98821963662667,-0.414711527,-1.072945599999997,-0.414711527,1.6647115270000001,0,100,2,5,-2,3,2,8,8,10n,0,4n,8,125,100V_2A_125C
2.6484512581128415e-06,6.110791475469496e-07,3.8251515384883846e-07,43.2951451,-56.7048549,3.259530405659791e-06,3.6420455595086295e-06,140.736511,40.73651100000001,4.967646000000008e-08,66.98925649017373,-0.41468003,-1.2712515999999994,-0.41468003,1.66468003,0,100,2,5,-2,2,2,8,8,10n,0,4n,8,125,100V_2A_125C
2.908878529341636e-06,6.110809982361478e-07,3.8245580195848677e-07,43.2914801,-56.7085199,3.5199595275777836e-06,3.90241532953627e-06,140.739756,40.739756,4.967646000000008e-08,66.9920083581385,-0.414596764,-1.429208800000012,-0.414596764,1.6645967640000001,0,100,2,5,-2,1,2,8,8,10n,0,4n,8,125,100V_2A_125C
2.430030930077148e-06,6.111482626138934e-07,3.7572328899622165e-07,43.3002833,-56.699716699999996,3.0411791926910414e-06,3.416902481687263e-06,140.763091,40.763091,4.9675980000000034e-08,66.99320982993358,-0.25360179999999843,-0.25360179999999843,-0.41363745,1.5036017999999984,0,100,2,5,-2,6,2,8,4,10n,0,4n,8,125,100V_2A_125C
2.524527177702444e-06,6.111491621280801e-07,3.7571762423373587e-07,43.2994759,-56.7005241,3.135676339830524e-06,3.51139396406426e-06,140.763823,40.763823,4.9675980000000034e-08,66.9938073189567,-0.413619326,-0.6117668999999992,-0.413619326,1.663619326,0,100,2,5,-2,4,2,8,4,10n,0,4n,8,125,100V_2A_125C
2.5964348594843794e-06,6.111500316164423e-07,3.7571234675892697e-07,43.2987178,-56.70128220000001,3.2075848911008214e-06,3.5832972378597483e-06,140.764507,40.76450700000001,4.9675980000000034e-08,66.9943701780002,-0.413602269,-0.7821564999999999,-0.413602269,1.663602269,0,100,2,5,-2,3,2,8,4,10n,0,4n,8,125,100V_2A_125C
2.69990139766969e-06,6.111517065280649e-07,3.757027121969426e-07,43.297319,-56.702681000000005,3.311053104197755e-06,3.6867558163946977e-06,140.76576,40.76576,4.9675980000000034e-08,66.9954135149733,-0.41357071,-0.763810399999997,-0.41357071,1.6635707100000001,0,100,2,5,-2,2,2,8,4,10n,0,4n,8,125,100V_2A_125C
2.909420152563633e-06,6.111516976828706e-07,3.7567781127123217e-07,43.293633,-56.706367,3.5205718502465035e-06,3.896249661517736e-06,140.769023,40.769023000000004,4.9675980000000034e-08,66.99817480480057,-0.413487168,-0.8376587999999998,-0.413487168,1.663487168,0,100,2,5,-2,1,2,8,4,10n,0,4n,8,125,100V_2A_125C
2.0321338122619816e-06,1.0039975149015072e-06,1.589614324086381e-07,16.0967271,-83.9032729,3.0361313271634886e-06,3.195092759572127e-06,141.247707,41.24770699999999,4.330506000000001e-08,72.85388913060751,2.3781241,0.7512743999999998,2.3781241,-1.1281241,1,100,2,5,0,1,2,8,8,10n,0,4n,8,125,100V_2A_125C
1.807515439865287e-06,1.0039205944982275e-06,1.589885785006159e-07,16.09985,-83.90015,2.8114360343635143e-06,2.97042461286413e-06,141.249276,41.24927600000001,4.330506000000001e-08,72.85392244340416,2.37802144,0.9141039000000006,2.37802144,-1.12802144,1,100,2,5,0,2,2,8,8,10n,0,4n,8,125,100V_2A_125C
1.6991985565914594e-06,1.0038972096185257e-06,1.5899784395855107e-07,16.1009139,-83.8990861,2.703095766209985e-06,2.8620936101685363e-06,141.249809,41.249809,4.330506000000001e-08,72.8539385167177,2.37798677,1.0480825000000067,2.37798677,-1.1279867700000001,1,100,2,5,0,3,2,8,8,10n,0,4n,8,125,100V_2A_125C
2.2828905605336187e-06,5.907698683241979e-07,6.516271660488477e-07,90.1723487,-9.8276513,2.8736604288578167e-06,3.5252875949066645e-06,106.145535,6.145534999999995,2.0756419999999966e-08,45.823698471158245,-0.4448472000000052,-0.4448472000000052,-1.64425016,1.6948472000000052,0,100,2,5,-2,8,2,8,8,15n,0,4n,8,125,100V_2A_125C
2.351755493283917e-06,5.907699143572056e-07,6.516254212971612e-07,90.1719287,-9.828071300000005,2.9425254076411223e-06,3.5941508289382836e-06,106.145805,6.145804999999996,2.0756419999999966e-08,45.82366004365791,-0.6602825999999951,-0.6602825999999951,-1.64423979,1.910282599999995,0,100,2,5,-2,6,2,8,8,15n,0,4n,8,125,100V_2A_125C
2.2810485968767184e-06,5.936235699354198e-07,6.890992100533785e-07,105.698154,5.6981540000000015,2.8746721668121384e-06,3.563771376865517e-06,105.698154,5.6981540000000015,2.4825000000000012e-08,45.667705995886664,-0.44041930000000207,-0.44041930000000207,-1.97158901,1.690419300000002,0,100,2,5,-2,8,2,8,8,25n,0,4n,8,125,100V_2A_125C
2.348993523670546e-06,5.936237166133336e-07,6.890993119649171e-07,105.698106,5.698105999999996,2.94261724028388e-06,3.631716552248797e-06,105.698106,5.698105999999996,2.4825000000000012e-08,45.667613879128474,-0.6555321000000021,-0.6555321000000021,-1.97158954,1.905532100000002,0,100,2,5,-2,6,2,8,8,25n,0,4n,8,125,100V_2A_125C
2.453752342018569e-06,5.907700158782118e-07,6.516220246779326e-07,90.1711093,-9.828890700000002,3.044522357896781e-06,3.6961443825747135e-06,106.146333,6.1463329999999985,2.0756419999999966e-08,45.82358649545478,-0.9449637999999965,-0.9449637999999965,-1.64421948,2.1949637999999965,0,100,2,5,-2,4,2,8,8,15n,0,4n,8,125,100V_2A_125C
2.5366447752565878e-06,5.907701532450661e-07,6.51618967080769e-07,90.1703666,-9.829633400000006,3.127414928501654e-06,3.779033895582423e-06,106.146814,6.146814000000006,2.0756419999999966e-08,45.82352476471601,-1.109189299999997,-1.109189299999997,-1.64420085,2.359189299999997,0,100,2,5,-2,3,2,8,8,15n,0,4n,8,125,100V_2A_125C
