 1.01009300e-09  8.47415903e+01  1.01009300e-09  8.47415903e+01  1.01009300e-09  3.52495705e+00  1.01009300e-09  8.29129827e+01  1.01009300e-09  1.30283738e+02  1.01009300e-09  2.30373570e+01  1.01009300e-09  1.30372908e+01 
 1.06009300e-09  7.99888422e+01  1.06009300e-09  7.99888422e+01  1.06009300e-09  3.43656826e+00  1.06009300e-09  7.80348646e+01  1.06009300e-09  1.30512253e+02  1.06009300e-09  2.24669471e+01  1.06009300e-09  1.24668971e+01 
 1.11009300e-09  7.39819084e+01  1.11009300e-09  7.39819084e+01  1.11009300e-09  3.37257900e+00  1.11009300e-09  7.19183152e+01  1.11009300e-09  1.29551656e+02  1.11009300e-09  2.19054702e+01  1.11009300e-09  1.19054337e+01 
 1.16009300e-09  6.71962935e+01  1.16009300e-09  6.71962935e+01  1.16009300e-09  3.33176839e+00  1.16009300e-09  6.50406695e+01  1.16009300e-09  1.27839548e+02  1.16009300e-09  2.13690138e+01  1.16009300e-09  1.13689876e+01 
 1.21009300e-09  6.00509394e+01  1.21009300e-09  6.00509394e+01  1.21009300e-09  3.31133768e+00  1.21009300e-09  5.78215656e+01  1.21009300e-09  1.25766499e+02  1.21009300e-09  2.08667008e+01  1.21009300e-09  1.08666813e+01 
 1.26009300e-09  5.28868877e+01  1.26009300e-09  5.28868877e+01  1.26009300e-09  3.30742202e+00  1.26009300e-09  5.06017960e+01  1.26009300e-09  1.23653348e+02  1.26009300e-09  2.04016946e+01  1.26009300e-09  1.04016784e+01 
 1.31009300e-09  4.59607026e+01  1.31009300e-09  4.59607026e+01  1.31009300e-09  3.31560440e+00  1.31009300e-09  4.36369430e+01  1.31009300e-09  1.21742594e+02  1.31009300e-09  1.99724600e+01  1.31009300e-09  9.97244354e+00 
 1.36009300e-09  3.94488213e+01  1.36009300e-09  3.94488213e+01  1.36009300e-09  3.33136774e+00  1.36009300e-09  3.71019409e+01  1.36009300e-09  1.20200473e+02  1.36009300e-09  1.95740719e+01  1.36009300e-09  9.57405175e+00 
 1.41009300e-09  3.34585945e+01  1.41009300e-09  3.34585945e+01  1.41009300e-09  3.35044868e+00  1.41009300e-09  3.11023056e+01  1.41009300e-09  1.19125810e+02  1.41009300e-09  1.91994260e+01  1.41009300e-09  9.19939909e+00 
 1.46009300e-09  2.80424258e+01  1.46009300e-09  2.80424258e+01  1.46009300e-09  3.36908075e+00  1.46009300e-09  2.56884355e+01  1.46009300e-09  1.18562257e+02  1.46009300e-09  1.88402693e+01  1.46009300e-09  8.84023278e+00 
